YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,NBR_FLIGHTS_DESCENT,TOT_DIST_LEVEL_NM_DESCENT,TOT_DIST_LVL_NM_DESC_BLW_70,TOT_TIME_LEVEL_SECONDS_DESCENT,TOT_TIME_LEVEL_SEC_DESC_BLW_70,MEDIAN_CDO_ALT,NBR_CDO_FLIGHTS,NBR_CDO_FLIGHTS_BELOW_7000,TOT_DELTA_CO2_KG_DESCENT,TOT_DELTA_CO2_KG_DESC_BLW_70,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,TOT_DIST_LVL_NM_CLIMB_BLW_100,TOT_TIME_LEVEL_SECONDS_CLIMB,TOT_TIME_LVL_SEC_CLIMB_BLW_100,MEDIAN_CCO_ALT,NBR_CCO_FLIGHTS,NBR_CCO_FLIGHTS_BELOW_10000,TOT_DELTA_CO2_KG_CLIMB,TOT_DELTA_CO2_KG_CLIMB_BLW_100,AIRPORT_NAME
2026,1,JAN,EDAC,Leipzig Altenburg,Germany,7,124.38137915999701,52.44513405960485,2160,1380,4918.333333333333,2,3,82.909554,11.910649,7,0,0,0,0,22000,7,7,0,0,Leipzig Altenburg (EDAC)
2026,1,JAN,EDAE,Eisenhuttenstadt,Germany,1,0,0,0,0,27000,1,1,0,0,,,,,,,,,,,Eisenhuttenstadt (EDAE)
2026,1,JAN,EDAH,Heringsdorf,Germany,10,424.2369642377101,424.2369642377101,12100,12100,2950,0,0,91.04696499999999,91.04696499999999,9,113.33343664440201,113.33343664440201,3040,3040,5000,5,5,-7.40092,-7.40092,Heringsdorf (EDAH)
2026,1,JAN,EDAQ,Halle Oppin,Germany,3,4.31965442764579,4.31965442764579,120,120,18000,2,2,0.0272999999999999,0.0272999999999999,1,0,0,0,0,17000,1,1,0,0,Halle Oppin (EDAQ)
2026,1,JAN,EDAV,Eberswalde Finow,Germany,1,40.65874730021597,0,580,0,15036.6666666667,0,1,2.6585999999999896,0,1,0,0,0,0,22000,1,1,0,0,Eberswalde Finow (EDAV)
2026,1,JAN,EDAY,Strausberg,Germany,11,464.58935490535004,457.3241791548511,12180,12020,3340,2,3,16.892603999999977,17.576153999999978,6,0,0,0,0,14500,6,6,0,0,Strausberg (EDAY)
2026,1,JAN,EDAZ,Schonhagen,Germany,58,487.621322061668,406.40904981267903,10040,8760,3782.992424242424,20,22,388.98203750000005,341.0553125,64,190.806434424118,163.609075245301,4880,4520,19500,50,53,47.924472999999985,36.38481499999999,Schonhagen (EDAZ)
2026,1,JAN,EDBC,Magdeburg Cochstedt,Germany,2,19.797672082140128,19.797672082140128,360,360,2966.955962712954,0,0,52.085255,52.085255,2,0,0,0,0,24500,2,2,0,0,Magdeburg Cochstedt (EDBC)
2026,1,JAN,EDBH,Barth,Germany,3,11.46903852087436,11.46903852087436,360,360,3896.5201465201462,1,1,0.8001,0.8001,,,,,,,,,,,Barth (EDBH)
2026,1,JAN,EDBJ,Jena Schongleina,Germany,3,1.7889260745651001,1.7889260745651001,40,40,22000,2,2,-0.3065999999999995,-0.3065999999999995,2,0,0,0,0,17000,2,2,0,0,Jena Schongleina (EDBJ)
2026,1,JAN,EDBK,Kyritz,Germany,8,31.176227488238627,31.176227488238627,1220,1220,3059.0163934426223,4,4,7.2261,7.2261,,,,,,,,,,,Kyritz (EDBK)
2026,1,JAN,EDBM,Magdeburg City,Germany,6,243.517235228265,243.517235228265,7120,7120,3054.262295081966,2,2,25.969649999999998,25.969649999999998,5,0,0,0,0,7000,5,5,0,0,Magdeburg City (EDBM)
2026,1,JAN,EDBR,Rothenburg Gorlitz,Germany,5,7.839015735883979,0,100,0,27000,4,5,-1.6345868,0,3,23.44109599657499,23.44109599657499,340,340,8984.875444839858,1,1,13.18437999999999,13.18437999999999,Rothenburg Gorlitz (EDBR)
2026,1,JAN,EDCG,Rugen,Germany,2,0,0,0,0,16500,2,2,0,0,1,0,0,0,0,9000,1,1,0,0,Rugen (EDCG)
2026,1,JAN,EDCM,Kamenz,Germany,2,4.409647228221729,4.409647228221729,120,120,3725,1,1,1.61385,1.61385,2,0,0,0,0,8500,2,2,0,0,Kamenz (EDCM)
2026,1,JAN,EDCY,Welzow,Germany,1,0,0,0,0,7000,1,1,0,0,,,,,,,,,,,Welzow (EDCY)
2026,1,JAN,EDDB,Berlin Brandenburg,Germany,6125,52918.1504536196,17575.156059527002,675440,330820,4226.829268292683,1237,2553,479804.2530706999,324150.0866559,6114,12170.7030758817,105.994713005866,106192,1540,35000,4957,6065,22542.280565499997,1172.433829,Berlin Brandenburg (EDDB)
2026,1,JAN,EDDC,Dresden,Germany,261,2437.670536512599,1217.223784520561,39060,24700,4025,41,96,13068.574692799999,9812.5151068,269,535.181751157317,238.21543346629602,9740,6960,28000,243,263,655.271549,107.18736000000001,Dresden (EDDC)
2026,1,JAN,EDDE,Erfurt,Germany,55,733.1773226861521,310.15091171311707,13920,8860,4920.833333333333,13,22,2510.7732278999993,1266.9630009,53,263.82602463797707,54.23566114710822,3220,1220,16000,40,47,1044.7150175000002,10.6294125,Erfurt (EDDE)
2026,1,JAN,EDDF,Frankfurt,Germany,15481,323221.92401526467,90222.57188056821,3985160,1606800,4740.093537414965,764,3521,4189758.0699596,2443891.48963,15639,45161.1311739274,725.0722567276971,373748,9400,33000,11782,15419,116744.44751890001,11889.7989517,Frankfurt (EDDF)
2026,1,JAN,EDDG,Munster Osnabruck,Germany,419,4005.622166070491,2397.560790592848,76940,57220,3131.11111111111,77,120,14951.8879542,9487.676828,425,1564.2937785794732,556.1827295453711,28743,19683,27000,335,400,1626.7885210000002,500.36370900000003,Munster Osnabruck (EDDG)
2026,1,JAN,EDDH,Hamburg,Germany,3787,23488.413961389397,14045.114485220001,382960,272260,3131.5300546448084,787,952,346357.6092730999,271315.9788584,3789,8599.704746542613,61.407829306585,72300,960,35000,3169,3775,12247.53726225,650.279964,Hamburg (EDDH)
2026,1,JAN,EDDK,Cologne/Bonn,Germany,3514,54726.13492169451,12641.9136133442,660940,233400,4395.177583905414,620,1251,584085.3853778999,275159.3641997,3575,10093.9894912721,329.961418003969,87414,5746,33000,2800,3497,16630.000651899998,3955.0343395999994,Cologne/Bonn (EDDK)
2026,1,JAN,EDDL,Dusseldorf,Germany,4916,49312.584455961005,12017.1389053255,571920,226920,3833.276411657559,1179,1999,367626.5374322999,231019.3130961,4925,20519.038586780098,163.651048060801,167320,2600,33099.7533474278,3532,4870,21745.321204499996,1188.325894,Dusseldorf (EDDL)
2026,1,JAN,EDDM,Munich,Germany,10839,203518.33914394132,64365.8591509208,2393480,1126200,4950,669,1774,1905948.7052864,1302674.6059587,10913,58982.71867503,820.1331955361591,493604,11240,33000,7011,10686,125859.7008564,5133.2043238999995,Munich (EDDM)
2026,1,JAN,EDDN,Nuremberg,Germany,1258,22837.214489825397,3069.0521363324524,249280,59360,8000,198,635,100964.0923801,34519.4905919,1280,10079.934823269801,502.242776641531,89986,9940,31677.7205882353,784,1266,15524.1512671,3395.20898,Nuremberg (EDDN)
2026,1,JAN,EDDP,Leipzig/Halle,Germany,2455,35823.3673602165,10492.403093302999,488760,196260,4020,413,853,651045.4262862,331105.4263715,2475,3748.633418217501,79.42788693832834,31680,1440,33000,2172,2462,5822.069372999999,468.93785,Leipzig/Halle (EDDP)
2026,1,JAN,EDDR,Saarbrucken,Germany,106,3336.877585706316,956.2397695447911,56780,24280,4032.7121081392,9,22,8055.169333999999,3770.268100999999,104,780.6378227445471,366.053017536176,12157,8657,20173.333333333303,70,87,535.610479,217.617038,Saarbrucken (EDDR)
2026,1,JAN,EDDS,Stuttgart,Germany,2576,55597.772689756006,7424.960554778949,600422,143182,4587.157789945246,271,1020,297590.0507420999,95311.85255740001,2604,16833.5737898051,589.9517127449861,149018,17298,32960.6451612903,1810,2584,18395.3242072,370.79173000000003,Stuttgart (EDDS)
2026,1,JAN,EDDV,Hanover,Germany,1442,11953.8323758634,4691.193886638892,168860,96140,3359.964539007091,361,531,94078.9855733,67516.07128700001,1470,2962.0347028971673,127.818489291827,28200,3940,33000,1234,1459,3147.2180550000003,121.75538,Hanover (EDDV)
2026,1,JAN,EDDW,Bremen,Germany,642,6087.73206017539,2996.486120000988,93240,62740,3118.7695073439413,137,188,47047.798338500004,32700.7442795,645,1318.5039752047492,334.7813078813061,15782,7242,29000,559,629,2332.3951925,531.2906370000001,Bremen (EDDW)
2026,1,JAN,EDFE,Frankfurt Egelsbach,Germany,51,862.946925881655,771.1897257273621,19020,17460,3400.833333333333,13,13,302.8032867,267.31238770000004,29,202.717225561994,192.764578833693,4567,4487,21000,27,28,14.91004999999997,10.80454999999997,Frankfurt Egelsbach (EDFE)
2026,1,JAN,EDFH,Frankfurt Hahn,Germany,559,10960.5988779498,1256.5129895781492,118500,23640,13000,123,329,121271.2444869,48286.250623700005,559,3167.233994137497,167.055115812404,27160,2580,35000,364,533,6404.929092499999,2532.7190675,Frankfurt Hahn (EDFH)
2026,1,JAN,EDFM,Mannheim,Germany,149,3024.872373899214,1517.6266106522341,59340,39380,5000,16,32,2482.484668999999,1377.1522363,143,1057.972970260902,744.263565967963,19820,16680,19000,107,123,279.53318,130.348593,Mannheim (EDFM)
2026,1,JAN,EDFQ,Allendorf,Germany,7,180.433163626465,43.785628297277114,2100,840,5872.131147540984,1,2,523.9403297,197.37131970000002,6,20.628082373730958,0,160,0,31495.4545454545,4,6,16.51637,0,Allendorf (EDFQ)
2026,1,JAN,EDFV,Worms,Germany,1,28.03467525876618,28.03467525876618,700,700,3041.366120218579,0,0,0.3580500000000013,0.3580500000000013,,,,,,,,,,,Worms (EDFV)
2026,1,JAN,EDFZ,Mainz,Germany,5,39.79736440036337,39.79736440036337,1320,1320,3066.9444444444443,2,2,8.160599999999999,8.160599999999999,2,12.293659364393699,0,120,0,19481.25,1,2,7.765695,0,Mainz (EDFZ)
2026,1,JAN,EDGE,Eisenach Kindel,Germany,5,35.79692351148526,30.577341078079936,620,540,5767.948717948718,1,2,35.30304699999999,32.05276699999998,2,0,0,0,0,24500,2,2,0,0,Eisenach Kindel (EDGE)
2026,1,JAN,EDGS,Siegerland,Germany,29,348.70642154786606,209.232838781633,6400,4800,6050,8,11,365.14812020000005,310.7938135,23,44.82716924856933,18.88228941684664,660,280,21000,19,21,38.77550129999999,13.1718548,Siegerland (EDGS)
2026,1,JAN,EDHE,Uetersen,Germany,1,0,0,0,0,4000,1,1,0,0,,,,,,,,,,,Uetersen (EDHE)
2026,1,JAN,EDHF,Itzehoe Hungriger Wolf,Germany,1,2.51979841612675,1.0799136069114799,80,40,7415,0,0,1.5582,1.0017,,,,,,,,,,,Itzehoe Hungriger Wolf (EDHF)
2026,1,JAN,EDHI,Hamburg Finkenwerder,Germany,106,1206.804960783063,717.395360897951,19000,13340,3054.979637087651,13,18,25877.656085,21212.599870000002,114,693.2456616610891,8.04694107596423,7180,140,33000,86,109,4226.384718,177.64165500000001,Hamburg Finkenwerder (EDHI)
2026,1,JAN,EDHK,Kiel Holtenau,Germany,32,465.49333092203506,365.035846623243,11440,9740,2944.2198982475975,11,11,130.72235650000002,122.9392515,31,69.44052821735421,69.44052821735421,1580,1580,17000,29,29,24.736153899999998,24.736153899999998,Kiel Holtenau (EDHK)
2026,1,JAN,EDHL,Lubeck Blankensee,Germany,124,3227.4172809531565,3031.386746594222,88918,86418,2999.180327868852,31,37,3907.6628635,2365.091710499999,101,743.333243591333,581.2335141273501,16909,15529,29000,74,82,139.4012447,-2.07472129999999,Lubeck Blankensee (EDHL)
2026,1,JAN,EDJA,Memmingen,Germany,893,19690.8099826026,2522.548336398753,242976,60556,9986.666666666668,94,519,125789.8799704,25209.2830785,899,7871.67379310804,732.84780662528,69860,12080,34000,469,858,8659.9585996,2214.1008956,Memmingen (EDJA)
2026,1,JAN,EDLA,Arnsberg Menden,Germany,6,84.44351352753806,0,820,0,22500,4,6,104.6230725,0,7,50.39114727964618,0,500,0,27000,4,7,62.58750000000002,0,Arnsberg Menden (EDLA)
2026,1,JAN,EDLD,Dinslaken,Germany,12,88.0264555910129,75.21090019028358,2000,1820,8982.5,6,7,16.47313899999999,14.98528399999999,4,0,0,0,0,21500,4,4,0,0,Dinslaken (EDLD)
2026,1,JAN,EDLE,Essen Mulheim,Germany,93,601.8585317628821,601.8585317628821,20740,20740,2875.897435897435,26,26,92.46745649999998,92.46745649999998,5,4.33263144591065,0,60,0,19000,4,5,0.6039090000000007,0,Essen Mulheim (EDLE)
2026,1,JAN,EDLH,Hamm Lippewiesen,Germany,2,6.31864755027586,6.31864755027586,120,120,4541.7307692307695,0,0,-0.5596500000000002,-0.5596500000000002,2,1.42406189922389,1.42406189922389,80,80,6007.692307692308,1,1,1.4805,1.4805,Hamm Lippewiesen (EDLH)
2026,1,JAN,EDLI,Bielefeld,Germany,31,342.05020275492706,94.33477841071824,5280,2240,15982.688172043001,13,19,296.153457,31.510922999999988,18,124.377269499718,0,1200,0,23026.7857142857,10,18,153.8339762,0,Bielefeld (EDLI)
2026,1,JAN,EDLM,Marl Loemuhle,Germany,3,0,0,0,0,18000,3,3,0,0,1,0,0,0,0,20000,1,1,0,0,Marl Loemuhle (EDLM)
2026,1,JAN,EDLN,Moenchengladbach,Germany,224,2695.1777198877344,1414.0194537763412,53140,38040,2238.265376702923,36,49,1887.3871612999992,871.7230828,250,1666.165224884658,1034.775302829594,37900,30120,10458.838028169,173,207,582.2923697000001,158.36846070000001,Moenchengladbach (EDLN)
2026,1,JAN,EDLP,Paderborn Lippstadt,Germany,182,2012.5260785078922,1104.78453684817,41900,32140,3875.3360215053763,38,54,3972.124604199999,2049.0499967,184,571.381776052394,208.632000665789,8460,5200,19000,144,169,416.8535282,17.874816999999968,Paderborn Lippstadt (EDLP)
2026,1,JAN,EDLS,Stadtlohn Vreden,Germany,4,2.51979841612672,0,40,0,15990,3,4,3.5637,0,1,0,0,0,0,33000,1,1,0,0,Stadtlohn Vreden (EDLS)
2026,1,JAN,EDLV,Weeze,Germany,457,9983.135113502547,1274.9752423304571,112180,39300,26000,118,333,23122.1636855,5931.5219945,459,2324.993807466943,306.80631845393305,25940,8500,37000,321,445,3013.2447374999992,300.886142,Weeze (EDLV)
2026,1,JAN,EDLW,Dortmund,Germany,762,7205.7062134172265,2523.214377992961,111060,64960,4834.946236559139,192,347,44180.4669847,24942.5053497,767,4600.708027548389,396.153207696639,44980,11200,35000,482,723,4655.1641087,622.882015,Dortmund (EDLW)
2026,1,JAN,EDMA,Augsburg,Germany,174,3182.204101571878,1936.312899814,67880,50380,3939.86111111111,16,23,4231.426245699999,2722.2250205,176,594.150979661637,243.322052919636,11300,7000,19959.7311827957,128,155,374.48053050000004,78.97259000000001,Augsburg (EDMA)
2026,1,JAN,EDMB,Biberach AD Riss,Germany,1,0,0,0,0,27000,1,1,0,0,,,,,,,,,,,Biberach AD Riss (EDMB)
2026,1,JAN,EDME,Eggenfelden,Germany,12,329.86266000002905,328.06280398851004,10580,10540,3526.25,1,1,95.81869999999998,95.99194999999997,10,50.541876185688494,36.527542786905855,2184,2004,6980.80808080808,4,5,21.27458,23.502675,Eggenfelden (EDME)
2026,1,JAN,EDML,Landshut,Germany,1,0,0,0,0,27000,1,1,0,0,1,0,0,0,0,19000,1,1,0,0,Landshut (EDML)
2026,1,JAN,EDMO,Oberpfaffenhofen,Germany,180,3978.745694617367,1465.427347026425,53840,26220,4111.322509457754,24,45,6616.755002599999,3254.4831896999995,158,733.280757808211,28.10539442558881,7420,520,26026.666666666697,103,151,605.0981735,26.925165999999997,Oberpfaffenhofen (EDMO)
2026,1,JAN,EDMS,Straubing,Germany,38,526.0651908496691,459.947168603137,13560,12440,4371.111111111111,7,9,146.8283472,127.5776362,32,34.38923006460234,27.39778937985713,1000,920,10000,26,27,16.7309885,8.414831000000001,Straubing (EDMS)
2026,1,JAN,EDMV,Vilshofen,Germany,8,72.88343175572874,69.28371973269059,1960,1920,7150,4,4,381.284395,374.74289500000003,7,0,0,0,0,21000,7,7,0,0,Vilshofen (EDMV)
2026,1,JAN,EDNL,Leutkirch Unterzeil,Germany,5,20.8783297336213,20.8783297336213,640,640,5000,1,1,3.478125,3.478125,2,0,0,0,0,7000,2,2,0,0,Leutkirch Unterzeil (EDNL)
2026,1,JAN,EDNX,Oberschleissheim,Germany,3,28.329733621310307,16.95464362850972,760,460,4013.333333333333,1,1,-0.23939999999999892,-0.5480999999999989,1,0,0,0,0,17000,1,1,0,0,Oberschleissheim (EDNX)
2026,1,JAN,EDNY,Friedrichshafen,Germany,343,7552.144966751167,2767.0356084835294,113940,63700,4859.999999999999,29,87,27206.9541147,9503.9820037,377,2302.359777046601,280.14816347129005,24074,7134,29000,241,355,3081.8999789999993,426.56083900000004,Friedrichshafen (EDNY)
2026,1,JAN,EDPA,Aalen Heidenheim Elchingen,Germany,1,0,0,0,0,8000,1,1,0,0,,,,,,,,,,,Aalen Heidenheim Elchingen (EDPA)
2026,1,JAN,EDQD,Bayreuth,Germany,1,57.014127394398585,57.014127394398585,1660,1660,3597.5,0,0,2.58825,2.58825,,,,,,,,,,,Bayreuth (EDQD)
2026,1,JAN,EDQM,Hof,Germany,32,346.30534402768797,250.67515727740002,6860,5820,4600,10,11,541.207977,452.851555,30,102.263054249778,3.44672426205904,1040,80,19975,25,28,122.56847400000001,3.861847,Hof (EDQM)
2026,1,JAN,EDRK,Koblenz Winningen,Germany,9,147.162599627591,73.55197234874105,2540,1560,5132.786885245901,2,2,75.20993199999998,69.863332,3,2.7426377318386,2.7426377318386,40,40,22000,2,2,0.8140129999999992,0.8140129999999992,Koblenz Winningen (EDRK)
2026,1,JAN,EDRY,Speyer,Germany,43,644.529470679906,325.09455434212407,11280,7660,3010.32967032967,3,7,761.5984255000001,432.0016545,20,208.166096712263,200.032997360211,4298,4218,23000,17,18,-6.287079999999989,-12.12759999999998,Speyer (EDRY)
2026,1,JAN,EDRZ,Zweibruecken,Germany,60,1014.5658110685101,320.403448987271,14980,6520,3967.098360655737,11,14,764.4817088000001,455.69193750000005,55,300.64520039303403,171.860412457326,3600,2160,19000,41,47,285.39315450000004,126.130169,Zweibruecken (EDRZ)
2026,1,JAN,EDSB,Karlsruhe/Baden-Baden,Germany,652,13126.4165925363,2353.022521316265,169280,59860,10025.7684370588,95,369,50523.8935034,10397.7730769,646,2903.6361185490023,211.343655420555,30094,6634,34001.25,463,633,4651.3217565,24.813599999999997,Karlsruhe/Baden-Baden (EDSB)
2026,1,JAN,EDTD,Donaueschingen,Germany,46,579.44209220733,267.698559829978,11600,7500,8387.437686939182,16,26,184.329868,121.93138400000001,40,245.526002610926,89.19509021104093,3520,1500,12032.7586206897,20,29,54.28193499999999,32.73282649999999,Donaueschingen (EDTD)
2026,1,JAN,EDTF,Freiburg im Breisgau,Germany,8,93.46344712021276,12.06084815301495,1240,220,6450,4,5,83.09515699999997,3.24765,8,10.03094011927462,8.721953929078929,360,340,7000,6,7,5.004037,1.6994249999999997,Freiburg im Breisgau (EDTF)
2026,1,JAN,EDTG,Bremgarten,Germany,1,28.281031635116218,0,280,0,24026.4705882353,0,1,60.79079,0,1,28.61771058315335,0,240,0,19000,0,1,12.184199999999999,0,Bremgarten (EDTG)
2026,1,JAN,EDTL,Lahr,Germany,72,1317.8196553215441,895.108111451441,28330,22930,4426.0887096774195,8,12,709.66885,377.4293865,64,295.10734891245403,78.05544056289904,4640,1760,15500,49,58,7.2838455,4.621684999999999,Lahr (EDTL)
2026,1,JAN,EDTM,Mengen,Germany,27,390.32036725888906,92.7924419165763,4660,1940,6031.875,8,12,649.148282,279.92526200000003,26,82.31084490561314,67.77722043710322,1060,920,21000,20,22,51.15728799999999,45.13684999999999,Mengen (EDTM)
2026,1,JAN,EDTY,Schwaebisch Hall,Germany,149,2640.143989376455,1327.810707367089,45369,31969,4492.857142857143,13,19,2442.7476892,1327.906442199999,145,806.5709891926871,221.509635031702,10478,5298,23000,118,140,369.6535965,-5.808549999999999,Schwaebisch Hall (EDTY)
2026,1,JAN,EDVC,Celle Arloh,Germany,1,5.50043908575228,5.50043908575228,200,200,3915.934065934065,0,0,-0.19635,-0.19635,,,,,,,,,,,Celle Arloh (EDVC)
2026,1,JAN,EDVE,Braunschweig,Germany,145,1512.559208962853,925.4281683493431,27520,20400,4178.11475409836,55,66,1982.5925548999992,644.5118329000001,141,294.07468294997904,51.419574958593465,5480,1400,23000,128,138,104.5904798,4.2315,Braunschweig (EDVE)
2026,1,JAN,EDVI,Hoxter Holzminden,Germany,2,8.10304028136761,8.10304028136761,180,180,6939.754098360655,1,1,0.6048,0.6048,,,,,,,,,,,Hoxter Holzminden (EDVI)
