YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2025,04,APR,EDDM,Munich,Germany,14459,12814,0,12814,144723.63667,36706.86333,
2025,04,APR,EDDN,Nuremberg,Germany,2525,1066,17,1049,12182.98417,2501.79917,
2025,04,APR,EDDP,Leipzig-Halle,Germany,3225,1175,45,1130,12831.00667,1972.91,
2025,04,APR,EDDR,Saarbruecken,Germany,208,146,108,38,407.73667,50.64667,
2025,04,APR,EDDS,Stuttgart,Germany,4238,2811,0,2811,33667.4325,5134.717500000001,
2025,04,APR,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2025,04,APR,EDDV,Hanover,Germany,2962,1415,158,1257,14159.4525,2470.46417,
2025,04,APR,EDDW,Bremen,Germany,1584,772,23,749,8748.59833,1621.1850000000002,
2025,04,APR,LGAV,Athens,Greece,11116,7905,41,7864,91484.135,24496.23167,
2025,04,APR,LHBP,Budapest - Ferihegy,Hungary,5757,4429,68,4361,52777.11167,10737.47167,
2025,04,APR,BIKF,Keflavik,Iceland,2520,1654,261,1393,15887.51583,2844.4175,
2025,04,APR,EICK,Cork,Ireland,2146,874,6,868,10084.6325,1948.48417,
2025,04,APR,EIDW,Dublin,Ireland,10944,8693,10,8683,107128.05,34872.21667,
2025,04,APR,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2025,04,APR,LICC,Catania,Italy,3572,3079,40,3039,33311.56667,12687.550000000001,
2025,04,APR,LIMC,Milan - Malpensa,Italy,9447,7176,364,6812,76614.38333,27332.8,
2025,04,APR,LIME,Bergamo,Italy,4676,3622,374,3248,39173.55917,8811.42417,
2025,04,APR,LIMF,Torino Caselle,Italy,1980,1364,0,1364,15902.66,2431.92333,
2025,04,APR,LIML,Milan - Linate,Italy,5166,4522,263,4259,45350,11363.050000000001,
2025,04,APR,LIPE,Bologna,Italy,3641,2866,0,2866,33186.69333,10066.47333,
2025,04,APR,LIPZ,Venice,Italy,3890,3293,61,3232,33311.06667,9342.76667,
2025,04,APR,LIRA,Rome - Ciampino,Italy,1707,1486,45,1441,13900.73333,3552.6,
2025,04,APR,LIRF,Rome - Fiumicino,Italy,14021,11902,32,11870,130455.1375,43977.64583,
2025,04,APR,LIRN,Naples,Italy,4067,3444,36,3408,38315.49167,12847.425,
2025,04,APR,EVRA,Riga,Latvia,2445,1629,3,1626,17452.19833,3629.485,
2025,04,APR,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2025,04,APR,ELLX,Luxembourg,Luxembourg,3727,2480,0,2480,28096.31833,5027.3150000000005,
2025,04,APR,LMML,Malta,Malta,3973,2508,67,2441,26180.59667,9525.53667,
2025,04,APR,GMMN,Mohammed V International,Morocco,3830,2917,33,2884,31419.04333,11492.00667,
2025,04,APR,GMMX,Menara,Morocco,3161,2711,70,2641,27735.7,8649.51667,
2025,04,APR,EHAM,Amsterdam - Schiphol,Netherlands,21084,18440,129,18311,215152.41833,46084.615,
2025,04,APR,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2025,04,APR,ENGM,Oslo - Gardermoen,Norway,9414,8150,75,8075,90790.34917,24646.23417,
2025,04,APR,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2025,04,APR,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2025,04,APR,EPWA,Warszawa - Chopina,Poland,8130,6683,10,6673,74177.77583,17428.79083,
2025,04,APR,LPFR,Faro,Portugal,3465,3066,49,3017,33978.51833,5769.44833,
2025,04,APR,LPPR,Porto,Portugal,4856,4022,17,4005,47323.325,13559.025,
2025,04,APR,LPPT,Lisbon,Portugal,9693,7700,36,7664,99549.185,45111.99833,
2025,04,APR,LROP,Bucharest - Otopeni,Romania,5299,3791,24,3767,39037.04167,9283.44167,
2025,04,APR,LZIB,Bratislava,Slovakia,1071,544,26,518,5600.11167,1325.73833,
2025,04,APR,LJLJ,Ljubljana,Slovenia,1050,776,2,774,8959.64583,1826.02083,
2025,04,APR,GCFV,Fuerteventura,Spain,2222,2138,10,2128,26161.02333,5705.56,
2025,04,APR,GCLP,Gran Canaria,Spain,5883,4404,86,4318,55946.135,15902.79833,
2025,04,APR,GCRR,Lanzarote,Spain,2931,2690,19,2671,33567.17333,7334.17667,
2025,04,APR,GCTS,Tenerife Sur - Reina Sofia,Spain,3650,3160,18,3142,42509.53333,7925.83333,
2025,04,APR,GCXO,Tenerife North,Spain,3501,1690,4,1686,17899.03167,4096.935,
2025,04,APR,LEAL,Alicante,Spain,5383,4496,34,4462,54074.69,13263.81,
2025,04,APR,LEBB,Bilbao,Spain,2259,1814,0,1814,21475.68417,4177.84917,
2025,04,APR,LEBL,Barcelona,Spain,15283,12579,0,12579,153030.18167,47075.185,
2025,04,APR,LEIB,Ibiza,Spain,3045,2256,5,2251,26344.08333,4837.35,
2025,04,APR,LEMD,Madrid - Barajas,Spain,17173,13921,22,13899,162736.2175,39024.1825,
2025,04,APR,LEMG,Málaga,Spain,8106,6686,36,6650,83664.16083,25986.58917,
2025,04,APR,LEPA,Palma de Mallorca,Spain,11119,8854,12,8842,105459.8475,21659.63583,
2025,04,APR,LEVC,Valencia,Spain,3868,3023,0,3023,35616.46667,6807.43333,
2025,04,APR,LEZL,Sevilla,Spain,3130,2398,0,2398,26981.245,4196.17167,
2025,04,APR,ESGG,Göteborg,Sweden,2020,1501,62,1439,15842.57167,3024.11167,
2025,04,APR,ESSA,Stockholm - Arlanda,Sweden,8533,6818,14,6804,76533.32333,19438.32667,
2025,04,APR,LSGG,Geneva,Switzerland,7155,5993,0,5993,73316.68333,17617.15,
2025,04,APR,LSZH,Zürich,Switzerland,11164,9566,20,9546,115495.67167,34085.945,
2025,04,APR,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2025,04,APR,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2025,04,APR,LTFM,Istanbul,Türkiye,22369,14901,41,14860,202665.65,66796.48333,
2025,04,APR,EGBB,Birmingham,United Kingdom,4024,3229,10,3219,40544.50417,7620.97917,
2025,04,APR,EGCC,Manchester,United Kingdom,8262,6436,478,5958,71579.9375,16725.79583,
2025,04,APR,EGGD,Bristol,United Kingdom,3211,2387,0,2387,27783.46,5071.32333,
2025,04,APR,EGGW,London - Luton,United Kingdom,5695,4269,0,4269,57950.86333,15854.83667,
2025,04,APR,EGKK,London - Gatwick,United Kingdom,11022,8271,0,8271,106014.91667,33936.75,
2025,04,APR,EGLC,London - City,United Kingdom,2166,2117,35,2082,26065.595,3875.4550000000004,
2025,04,APR,EGLL,London - Heathrow,United Kingdom,20227,17089,137,16952,247598.895,107818.205,
2025,04,APR,EGNT,Newcastle,United Kingdom,1922,1322,67,1255,14107.80167,2254.79833,
2025,04,APR,EGPD,Aberdeen,United Kingdom,1276,1117,2,1115,13023.23917,3051.04417,
2025,04,APR,EGPF,Glasgow,United Kingdom,2568,1955,31,1924,22674.01833,4546.03167,
2025,04,APR,EGPH,Edinburgh,United Kingdom,5212,4183,0,4183,49706.64,9638.22667,
2025,04,APR,EGSS,London - Stansted,United Kingdom,8490,6582,39,6543,91190.03333,19541.45,
2025,05,MAY,LOWW,Vienna,Austria,11516,9824,0,9824,109166.75667,28825.62667,
2025,05,MAY,EBBR,Brussels,Belgium,9225,7353,105,7248,82925.57833,18160.705,
2025,05,MAY,EBCI,Brussels - Charleroi,Belgium,3994,2745,17,2728,30712.96917,4870.96417,
2025,05,MAY,LBSF,Sofia,Bulgaria,2940,2202,14,2188,23512.48083,6184.16917,
2025,05,MAY,LDZA,Zagreb,Croatia,2298,1822,0,1822,20485.78583,4433.26417,
2025,05,MAY,LKPR,Prague,Czech Republic,6175,5275,122,5153,55608.7625,13277.62083,
2025,05,MAY,EKCH,Copenhagen - Kastrup,Denmark,11694,9089,105,8984,104810.125,24003.55833,
2025,05,MAY,EETN,Tallinn,Estonia,1965,905,16,889,9750.88333,1828.3500000000001,
2025,05,MAY,EFHK,Helsinki - Vantaa,Finland,6839,4426,41,4385,47673.78,12685.28667,
2025,05,MAY,LFBO,Toulouse-Blagnac,France,2846,2359,10,2349,28308.95083,4045.49917,
2025,05,MAY,LFLL,Lyon-Saint-Exupéry,France,4070,3311,0,3311,36595.06167,5730.155000000001,
2025,05,MAY,LFML,Marseille-Provence,France,4654,3686,123,3563,32577.350000000002,12709.03333,
2025,05,MAY,LFMN,Nice-Côte d’Azur,France,7796,6903,45,6858,84688.4725,28650.71083,
2025,05,MAY,LFPG,Paris - Charles-de-Gaulle,France,20886,17145,217,16928,231663.65,42302.66667,
2025,05,MAY,LFPO,Paris - Orly,France,9899,8683,72,8611,103393.59917,21576.5175,
2025,05,MAY,LFSB,Bâle-Mulhouse,France,4197,2923,25,2898,34824.82917,9124.5375,
2025,05,MAY,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2025,05,MAY,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2025,05,MAY,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2025,05,MAY,EDDB,Berlin - Brandenburg,Germany,8752,7541,0,7541,88939.65833,17880.675,
2025,05,MAY,EDDC,Dresden,Germany,565,435,81,354,3943.21667,851.23333,
2025,05,MAY,EDDE,Erfurt,Germany,356,49,49,0,,,NO REF FLIGHT
2025,05,MAY,EDDF,Frankfurt,Germany,21124,18696,38,18658,239853.66167,60075.72167,
2025,05,MAY,EDDG,Muenster-Osnabrueck,Germany,1163,307,55,252,2837.54,736.34333,
2025,05,MAY,EDDH,Hamburg,Germany,5973,4856,211,4645,55382.785,12448.13167,
2025,05,MAY,EDDK,Cologne-Bonn,Germany,5329,2693,212,2481,29503.04833,5021.96833,
2025,05,MAY,EDDL,Dusseldorf,Germany,7650,6473,5,6468,80189.70333,13656.73,
2025,05,MAY,EDDM,Munich,Germany,15950,14077,0,14077,161305.98167,42364.66833,
2025,05,MAY,EDDN,Nuremberg,Germany,2522,1256,10,1246,14744.67333,3101.07667,
2025,05,MAY,EDDP,Leipzig-Halle,Germany,3251,1260,54,1206,13634.985,2247.665,
2025,05,MAY,EDDR,Saarbruecken,Germany,251,193,124,69,738.25,170.75,
2025,05,MAY,EDDS,Stuttgart,Germany,4894,3292,0,3292,39009.10417,6644.99583,
2025,05,MAY,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2025,05,MAY,EDDV,Hanover,Germany,3155,1561,81,1480,17039.7825,2978.75083,
2025,05,MAY,EDDW,Bremen,Germany,1637,852,46,806,9440.125,1495.4750000000001,
2025,05,MAY,LGAV,Athens,Greece,12777,8684,73,8611,100151.85667,28500.14333,
2025,05,MAY,LHBP,Budapest - Ferihegy,Hungary,6101,4690,107,4583,56264.30667,12261.27667,
2025,05,MAY,BIKF,Keflavik,Iceland,2849,1901,206,1695,18681.07,3377.29667,
2025,05,MAY,EICK,Cork,Ireland,2466,965,6,959,10923.2775,1834.7725,
2025,05,MAY,EIDW,Dublin,Ireland,11993,9484,9,9475,115809.29667,40682.73667,
2025,05,MAY,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2025,05,MAY,LICC,Catania,Italy,3893,3375,39,3336,36519.05,14198.35,
2025,05,MAY,LIMC,Milan - Malpensa,Italy,9868,7508,2,7506,84613.8575,28757.05917,
2025,05,MAY,LIME,Bergamo,Italy,4792,3729,185,3544,42674.18333,9993.4,
2025,05,MAY,LIMF,Torino Caselle,Italy,2110,1408,2,1406,16258.43667,2975.03,
2025,05,MAY,LIML,Milan - Linate,Italy,5467,4736,6,4730,50214.63333,12730.35,
2025,05,MAY,LIPE,Bologna,Italy,3755,2946,0,2946,34212.29167,10138.525,
2025,05,MAY,LIPZ,Venice,Italy,4280,3624,153,3471,35609.25,10823.53333,
2025,05,MAY,LIRA,Rome - Ciampino,Italy,2011,1758,82,1676,15938.80167,4231.94833,
2025,05,MAY,LIRF,Rome - Fiumicino,Italy,14535,12328,24,12304,134589.06,42619.40667,
2025,05,MAY,LIRN,Naples,Italy,4617,3917,53,3864,43589.48333,20319.15,
2025,05,MAY,EVRA,Riga,Latvia,2687,1782,18,1764,18766.67667,3425.25667,
2025,05,MAY,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2025,05,MAY,ELLX,Luxembourg,Luxembourg,3940,2576,0,2576,29311.63167,5277.535,
2025,05,MAY,LMML,Malta,Malta,4143,2659,85,2574,27689.34167,11016.24167,
2025,05,MAY,GMMN,Mohammed V International,Morocco,3901,2988,35,2953,32368.0275,12088.23917,
2025,05,MAY,GMMX,Menara,Morocco,3055,2592,21,2571,27016.947500000002,8048.552500000001,
2025,05,MAY,EHAM,Amsterdam - Schiphol,Netherlands,22291,19283,147,19136,224450.0775,47101.7725,
2025,05,MAY,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2025,05,MAY,ENGM,Oslo - Gardermoen,Norway,9899,8579,0,8579,97201.44583,28504.0375,
2025,05,MAY,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2025,05,MAY,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2025,05,MAY,EPWA,Warszawa - Chopina,Poland,8841,7303,0,7303,81160.8,18461.71667,
2025,05,MAY,LPFR,Faro,Portugal,3878,3448,52,3396,38163.785,5876.865000000001,
2025,05,MAY,LPPR,Porto,Portugal,5102,4244,17,4227,49318.83083,13896.9025,
2025,05,MAY,LPPT,Lisbon,Portugal,10213,8175,33,8142,107683.68583,40529.03083,
2025,05,MAY,LROP,Bucharest - Otopeni,Romania,5417,3898,118,3780,41333.11417,10130.68583,
2025,05,MAY,LZIB,Bratislava,Slovakia,1209,606,32,574,6171.43167,1542.335,
2025,05,MAY,LJLJ,Ljubljana,Slovenia,1162,882,1,881,10199.9,1891.58333,
2025,05,MAY,GCFV,Fuerteventura,Spain,2102,2001,7,1994,24491.26667,4866.03333,
2025,05,MAY,GCLP,Gran Canaria,Spain,5376,3874,51,3823,50049.1875,11471.9125,
2025,05,MAY,GCRR,Lanzarote,Spain,2854,2594,23,2571,32310.23667,5968.66333,
2025,05,MAY,GCTS,Tenerife Sur - Reina Sofia,Spain,3184,2677,9,2668,34444,5291.33333,
2025,05,MAY,GCXO,Tenerife North,Spain,3659,1738,1,1737,18415.38667,3595.71333,
2025,05,MAY,LEAL,Alicante,Spain,5797,4769,22,4747,57710.63417,12821.76583,
2025,05,MAY,LEBB,Bilbao,Spain,2675,2169,0,2169,25611.10917,4788.0575,
2025,05,MAY,LEBL,Barcelona,Spain,16431,13385,1,13384,160159.47667,55374.05667,
2025,05,MAY,LEIB,Ibiza,Spain,4433,3423,6,3417,41259.0625,8234.20417,
2025,05,MAY,LEMD,Madrid - Barajas,Spain,17968,14543,47,14496,167864.51583,38044.08417,
2025,05,MAY,LEMG,Málaga,Spain,8849,7248,34,7214,89328.04167,25829.05833,
2025,05,MAY,LEPA,Palma de Mallorca,Spain,13411,10671,15,10656,125171.35833,30478.14167,
2025,05,MAY,LEVC,Valencia,Spain,4004,3061,0,3061,36071.53,6530.22,
2025,05,MAY,LEZL,Sevilla,Spain,3387,2524,0,2524,28023.285,3984.38167,
2025,05,MAY,ESGG,Göteborg,Sweden,2190,1645,27,1618,17940.18833,3963.51167,
2025,05,MAY,ESSA,Stockholm - Arlanda,Sweden,9149,7378,105,7273,82397.32167,20808.51167,
2025,05,MAY,LSGG,Geneva,Switzerland,7301,6030,0,6030,73544.64083,18139.7425,
2025,05,MAY,LSZH,Zürich,Switzerland,12023,10349,1,10348,125854.45167,36327.765,
2025,05,MAY,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2025,05,MAY,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2025,05,MAY,LTFM,Istanbul,Türkiye,23255,15318,352,14966,204815.24583,63600.97083,
2025,05,MAY,EGBB,Birmingham,United Kingdom,4701,3552,9,3543,43142.13167,9797.16833,
2025,05,MAY,EGCC,Manchester,United Kingdom,9259,6912,155,6757,81822.30583,22426.29417,
2025,05,MAY,EGGD,Bristol,United Kingdom,3669,2604,4,2600,30366.18833,6063.71167,
2025,05,MAY,EGGW,London - Luton,United Kingdom,6171,4537,0,4537,61503.86917,18948.0475,
2025,05,MAY,EGKK,London - Gatwick,United Kingdom,12178,9048,1,9047,115634.8,51415.76667,
2025,05,MAY,EGLC,London - City,United Kingdom,2216,2158,52,2106,25736.07083,4164.5625,
2025,05,MAY,EGLL,London - Heathrow,United Kingdom,20779,17555,120,17435,252144.63417,121114.21583,
2025,05,MAY,EGNT,Newcastle,United Kingdom,2369,1530,79,1451,16251.36667,2656.43333,
2025,05,MAY,EGPD,Aberdeen,United Kingdom,,,,,,,NO DATA RECEIVED
2025,05,MAY,EGPF,Glasgow,United Kingdom,,,,,,,NO DATA RECEIVED
2025,05,MAY,EGPH,Edinburgh,United Kingdom,5827,4636,61,4575,54633.36333,13128.62,
2025,05,MAY,EGSS,London - Stansted,United Kingdom,9255,6973,53,6920,96957.3,19638.05,
2025,06,JUN,LOWW,Vienna,Austria,11655,9832,1,9831,108962.8475,30276.3025,
2025,06,JUN,EBBR,Brussels,Belgium,9115,7211,121,7090,79718.56167,15497.455,
2025,06,JUN,EBCI,Brussels - Charleroi,Belgium,3763,2542,15,2527,27959.16667,4561.78333,
2025,06,JUN,LBSF,Sofia,Bulgaria,2877,2126,6,2120,22618.3625,5179.85417,
2025,06,JUN,LDZA,Zagreb,Croatia,2309,1815,0,1815,20290.82667,4291.45667,
2025,06,JUN,LKPR,Prague,Czech Republic,6808,5681,0,5681,61244.93833,16111.01167,
2025,06,JUN,EKCH,Copenhagen - Kastrup,Denmark,11864,9384,193,9191,108676.63333,24996.01667,
2025,06,JUN,EETN,Tallinn,Estonia,1839,885,27,858,9648.85,1722.5,
2025,06,JUN,EFHK,Helsinki - Vantaa,Finland,6619,4255,52,4203,46621.04333,11674.24,
2025,06,JUN,LFBO,Toulouse-Blagnac,France,2839,2344,9,2335,27954.0675,3637.7825000000003,
2025,06,JUN,LFLL,Lyon-Saint-Exupéry,France,4224,3438,0,3438,38377.25917,5463.8075,
2025,06,JUN,LFML,Marseille-Provence,France,4698,3659,189,3470,31789.125,12614.04167,
2025,06,JUN,LFMN,Nice-Côte d’Azur,France,8155,7153,19,7134,86442.81,28824.12333,
2025,06,JUN,LFPG,Paris - Charles-de-Gaulle,France,20819,17013,198,16815,224723.89667,36457.55333,
2025,06,JUN,LFPO,Paris - Orly,France,9982,8706,67,8639,107219.805,19894.56167,
2025,06,JUN,LFSB,Bâle-Mulhouse,France,4273,3052,30,3022,36484.77167,10917.645,
2025,06,JUN,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2025,06,JUN,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2025,06,JUN,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2025,06,JUN,EDDB,Berlin - Brandenburg,Germany,8581,7364,0,7364,89322.375,15767.04167,
2025,06,JUN,EDDC,Dresden,Germany,505,408,70,338,3881.70667,639.76,
2025,06,JUN,EDDE,Erfurt,Germany,411,65,65,0,,,NO REF FLIGHT
2025,06,JUN,EDDF,Frankfurt,Germany,20717,18258,36,18222,230130.32167,54547.245,
2025,06,JUN,EDDG,Muenster-Osnabrueck,Germany,1111,313,52,261,2988.29667,653.80333,
2025,06,JUN,EDDH,Hamburg,Germany,5942,4724,77,4647,57828.92583,11321.0075,
2025,06,JUN,EDDK,Cologne-Bonn,Germany,5355,2725,193,2532,29611.76417,4891.3525,
2025,06,JUN,EDDL,Dusseldorf,Germany,7583,6358,6,6352,76043.19833,13151.46833,
2025,06,JUN,EDDM,Munich,Germany,15765,13767,0,13767,158560.19917,40039.13417,
2025,06,JUN,EDDN,Nuremberg,Germany,2661,1261,6,1255,14934.34083,2808.47583,
2025,06,JUN,EDDP,Leipzig-Halle,Germany,3119,1276,67,1209,13614.76667,2075.25,
2025,06,JUN,EDDR,Saarbruecken,Germany,304,230,134,96,1020.95333,301.84667,
2025,06,JUN,EDDS,Stuttgart,Germany,4997,3340,0,3340,38919.78917,6151.51083,
2025,06,JUN,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2025,06,JUN,EDDV,Hanover,Germany,3144,1498,91,1407,16113.2,2464.48333,
2025,06,JUN,EDDW,Bremen,Germany,1573,809,39,770,9102.5,1631.6000000000001,
2025,06,JUN,LGAV,Athens,Greece,14002,9205,4,9201,107811.91167,35748.77167,
2025,06,JUN,LHBP,Budapest - Ferihegy,Hungary,6072,4644,36,4608,55923.53583,9466.26417,
2025,06,JUN,BIKF,Keflavik,Iceland,3243,2179,54,2125,22852.06083,3957.6225000000004,
2025,06,JUN,EICK,Cork,Ireland,2077,975,6,969,11161.79,2247.14333,
2025,06,JUN,EIDW,Dublin,Ireland,11931,9394,19,9375,108638.15000000001,39066.25,
2025,06,JUN,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2025,06,JUN,LICC,Catania,Italy,4016,3506,26,3480,37588.590000000004,12609.52667,
2025,06,JUN,LIMC,Milan - Malpensa,Italy,10127,7711,41,7670,84898.13917,32229.44417,
2025,06,JUN,LIME,Bergamo,Italy,4734,3600,119,3481,41118.4675,8141.5325,
2025,06,JUN,LIMF,Torino Caselle,Italy,2032,1353,1,1352,15717.57167,2344.42833,
2025,06,JUN,LIML,Milan - Linate,Italy,4940,4259,250,4009,42420.3675,10866.6825,
2025,06,JUN,LIPE,Bologna,Italy,3727,2862,0,2862,33436.975,8958.30833,
2025,06,JUN,LIPZ,Venice,Italy,4371,3676,61,3615,37154.65,11217.98333,
2025,06,JUN,LIRA,Rome - Ciampino,Italy,1983,1712,37,1675,15707.25583,3263.09417,
2025,06,JUN,LIRF,Rome - Fiumicino,Italy,14683,12293,13,12280,132932.77167,38703.895000000004,
2025,06,JUN,LIRN,Naples,Italy,4827,3988,42,3946,44648.88917,25671.377500000002,
2025,06,JUN,EVRA,Riga,Latvia,2593,1721,20,1701,18436.100000000002,3637.7000000000003,
2025,06,JUN,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2025,06,JUN,ELLX,Luxembourg,Luxembourg,3948,2563,0,2563,29181.3425,5210.44083,
2025,06,JUN,LMML,Malta,Malta,4095,2612,79,2533,27343.01667,9961.800000000001,
2025,06,JUN,GMMN,Mohammed V International,Morocco,3859,2908,0,2908,32073.40917,10609.49083,
2025,06,JUN,GMMX,Menara,Morocco,2738,2279,39,2240,23477.80833,4994.075,
2025,06,JUN,EHAM,Amsterdam - Schiphol,Netherlands,21407,18395,69,18326,218198.88333,42326.200000000004,
2025,06,JUN,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2025,06,JUN,ENGM,Oslo - Gardermoen,Norway,10149,8618,0,8618,98975.68833,25653.395,
2025,06,JUN,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2025,06,JUN,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2025,06,JUN,EPWA,Warszawa - Chopina,Poland,9155,7436,16,7420,81837.415,20510.86833,
2025,06,JUN,LPFR,Faro,Portugal,3942,3490,63,3427,38531.6,6173.48333,
2025,06,JUN,LPPR,Porto,Portugal,5280,4394,28,4366,50954.6,14125.550000000001,
2025,06,JUN,LPPT,Lisbon,Portugal,10094,7993,56,7937,106454.9325,39760.7175,
2025,06,JUN,LROP,Bucharest - Otopeni,Romania,5498,3930,76,3854,40918.51,9259.67333,
2025,06,JUN,LZIB,Bratislava,Slovakia,1671,890,9,881,9123.83083,2149.33583,
2025,06,JUN,LJLJ,Ljubljana,Slovenia,1343,892,0,892,10180.50667,1973.01,
2025,06,JUN,GCFV,Fuerteventura,Spain,2080,1985,3,1982,24475.53333,5152.63333,
2025,06,JUN,GCLP,Gran Canaria,Spain,5252,3790,36,3754,49223.205,12165.06167,
2025,06,JUN,GCRR,Lanzarote,Spain,2785,2524,20,2504,31708.15,6083.26667,
2025,06,JUN,GCTS,Tenerife Sur - Reina Sofia,Spain,3132,2558,10,2548,31436.40917,5618.47417,
2025,06,JUN,GCXO,Tenerife North,Spain,3492,1703,2,1701,17942.14333,3724.30667,
2025,06,JUN,LEAL,Alicante,Spain,5818,4746,2,4744,58042.23833,11435.045,
2025,06,JUN,LEBB,Bilbao,Spain,2560,2038,0,2038,23824.99667,3862.20333,
2025,06,JUN,LEBL,Barcelona,Spain,16199,13131,1,13130,156988.6825,50851.70083,
2025,06,JUN,LEIB,Ibiza,Spain,5480,4270,13,4257,51521.97917,10600.52083,
2025,06,JUN,LEMD,Madrid - Barajas,Spain,17789,14169,72,14097,162792.675,33862.675,
2025,06,JUN,LEMG,Málaga,Spain,8866,7214,23,7191,87391.09333,23637.10667,
2025,06,JUN,LEPA,Palma de Mallorca,Spain,14283,11293,12,11281,131026.93000000001,31356.08667,
2025,06,JUN,LEVC,Valencia,Spain,3977,3049,0,3049,36418.91667,6020.38333,
2025,06,JUN,LEZL,Sevilla,Spain,2869,2157,0,2157,23931.935,2965.665,
2025,06,JUN,ESGG,Göteborg,Sweden,2324,1738,78,1660,19127.46583,4210.58417,
2025,06,JUN,ESSA,Stockholm - Arlanda,Sweden,9385,7404,0,7404,86603.50333,17934.49667,
2025,06,JUN,LSGG,Geneva,Switzerland,7361,6088,0,6088,73211.52,20350.58,
2025,06,JUN,LSZH,Zürich,Switzerland,12097,10241,1,10240,125118.33917,36856.24417,
2025,06,JUN,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2025,06,JUN,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2025,06,JUN,LTFM,Istanbul,Türkiye,23607,15686,97,15589,213144.56333,62333.80333,
2025,06,JUN,EGBB,Birmingham,United Kingdom,4914,3609,12,3597,44326.415,11458.185,
2025,06,JUN,EGCC,Manchester,United Kingdom,9316,6825,193,6632,80838.57333,19245.72667,
2025,06,JUN,EGGD,Bristol,United Kingdom,3766,2649,4,2645,31219.5,5955.55,
2025,06,JUN,EGGW,London - Luton,United Kingdom,6229,4617,0,4617,61133.655,19584.195,
2025,06,JUN,EGKK,London - Gatwick,United Kingdom,12295,9025,0,9025,114413.85167,52172.415,
2025,06,JUN,EGLC,London - City,United Kingdom,2238,2176,56,2120,23247.51667,3733.48333,
2025,06,JUN,EGLL,London - Heathrow,United Kingdom,20071,16803,9,16794,231626.64167,98584.175,
2025,06,JUN,EGNT,Newcastle,United Kingdom,2333,1515,59,1456,17440.13333,2065.78333,
2025,06,JUN,EGPD,Aberdeen,United Kingdom,1563,1374,0,1374,16042.68917,3894.6775000000002,
2025,06,JUN,EGPF,Glasgow,United Kingdom,3511,2548,6,2542,31046.38083,6298.23583,
2025,06,JUN,EGPH,Edinburgh,United Kingdom,5916,4669,6,4663,57911.23833,12436.86167,
2025,06,JUN,EGSS,London - Stansted,United Kingdom,9253,6847,37,6810,85648.44167,19196.20833,
2025,07,JUL,LOWW,Vienna,Austria,12062,9992,0,9992,110873.43000000001,27272.18667,
2025,07,JUL,EBBR,Brussels,Belgium,9864,7569,51,7518,84529.2275,20954.93917,
2025,07,JUL,EBCI,Brussels - Charleroi,Belgium,3892,2742,7,2735,29934.170000000002,4752.41333,
2025,07,JUL,LBSF,Sofia,Bulgaria,2969,2147,2,2145,22981.87417,5273.17583,
2025,07,JUL,LDZA,Zagreb,Croatia,2490,1948,0,1948,21868.81583,4846.65083,
