YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2021,01,JAN,LIME,Bergamo,Italy,746,560,8,552,6218.85,1302.41667,
2021,01,JAN,LIMF,Torino Caselle,Italy,,,,,,,NO PREVIOUS RSLT
2021,01,JAN,LIML,Milan - Linate,Italy,1220,1049,7,1042,9705.54333,2088.67333,
2021,01,JAN,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2021,01,JAN,LIPZ,Venice,Italy,635,530,2,528,5256.6125,1085.15417,
2021,01,JAN,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2021,01,JAN,LIRF,Rome - Fiumicino,Italy,2415,2162,111,2051,21076.18667,5771.9800000000005,
2021,01,JAN,LIRN,Naples,Italy,482,398,16,382,3985.84667,1487.6200000000001,
2021,01,JAN,EVRA,Riga,Latvia,810,631,57,574,6284.1625,1595.60417,
2021,01,JAN,EYVI,Vilnius,Lithuania,,,,,,,NO PREVIOUS RSLT
2021,01,JAN,ELLX,Luxembourg,Luxembourg,1591,1020,0,1020,11277.74167,2282.3250000000003,
2021,01,JAN,LMML,Malta,Malta,1288,455,59,396,4229.14667,1782.15333,
2021,01,JAN,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2021,01,JAN,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2021,01,JAN,EHAM,Amsterdam - Schiphol,Netherlands,7814,6802,98,6704,77256.29417,16606.322500000002,
2021,01,JAN,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2021,01,JAN,ENGM,Oslo - Gardermoen,Norway,3441,2870,54,2816,31476.92833,7635.62167,
2021,01,JAN,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2021,01,JAN,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2021,01,JAN,EPWA,Warszawa - Chopina,Poland,2169,1701,4,1697,18761.13,4191.27,
2021,01,JAN,LPFR,Faro,Portugal,337,287,17,270,3064.57333,498.62667,
2021,01,JAN,LPPR,Porto,Portugal,1230,1045,16,1029,12418.00667,2871.42667,
2021,01,JAN,LPPT,Lisbon,Portugal,2640,2316,64,2252,27258.36667,6194.9000000000005,
2021,01,JAN,LROP,Bucharest - Otopeni,Romania,1625,1167,0,1167,12566.44,3241.97667,
2021,01,JAN,LZIB,Bratislava,Slovakia,378,129,0,129,1400.555,476.97833,
2021,01,JAN,LJLJ,Ljubljana,Slovenia,362,197,60,137,1471.84167,497.20833,
2021,01,JAN,GCFV,Fuerteventura,Spain,716,661,75,586,6791.73333,1358.48333,
2021,01,JAN,GCLP,Gran Canaria,Spain,1975,1345,174,1171,13959.3825,3694.55083,
2021,01,JAN,GCRR,Lanzarote,Spain,786,713,87,626,7226.99667,1427.55333,
2021,01,JAN,GCTS,Tenerife Sur - Reina Sofia,Spain,687,556,19,537,6404.14167,1113.4916699999999,
2021,01,JAN,GCXO,Tenerife North,Spain,1402,616,1,615,6483.03,1331.32,
2021,01,JAN,LEAL,Alicante,Spain,643,581,23,558,6509.93333,1579.16667,
2021,01,JAN,LEBB,Bilbao,Spain,418,318,14,304,3236.18917,925.21083,
2021,01,JAN,LEBL,Barcelona,Spain,2718,2118,0,2118,24674.3,4324.76667,
2021,01,JAN,LEIB,Ibiza,Spain,614,368,3,365,3984.31667,878.81667,
2021,01,JAN,LEMD,Madrid - Barajas,Spain,4961,3806,116,3690,41854.53917,10394.29417,
2021,01,JAN,LEMG,Málaga,Spain,1394,1069,127,942,11189.20333,2467.69667,
2021,01,JAN,LEPA,Palma de Mallorca,Spain,1588,1016,3,1013,11584.01,2180.04,
2021,01,JAN,LEVC,Valencia,Spain,871,638,0,638,7530.3,1550.6000000000001,
2021,01,JAN,LEZL,Sevilla,Spain,754,475,28,447,4921.9175000000005,1164.51583,
2021,01,JAN,ESGG,Göteborg,Sweden,563,392,16,376,3790.8225,1246.9275,
2021,01,JAN,ESSA,Stockholm - Arlanda,Sweden,2159,1744,0,1744,20331.4025,4123.5975,
2021,01,JAN,LSGG,Geneva,Switzerland,2307,1778,0,1778,19574.475,6061.00833,
2021,01,JAN,LSZH,Zürich,Switzerland,2746,2322,256,2066,23918.22667,4485.07333,
2021,01,JAN,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2021,01,JAN,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2021,01,JAN,LTFM,Istanbul,Türkiye,7498,5068,1750,3318,48042.69667,13216.85333,
2021,01,JAN,EGBB,Birmingham,United Kingdom,709,520,2,518,5892.215,1689.31833,
2021,01,JAN,EGCC,Manchester,United Kingdom,,,,,,,NO PREVIOUS RSLT
2021,01,JAN,EGGD,Bristol,United Kingdom,449,248,2,246,2820.13667,530.34667,
2021,01,JAN,EGGW,London - Luton,United Kingdom,1077,830,61,769,9355.53333,2059.26667,
2021,01,JAN,EGKK,London - Gatwick,United Kingdom,865,680,44,636,7629.35,1012.15,
2021,01,JAN,EGLC,London - City,United Kingdom,114,107,7,100,1094.18333,219.95000000000002,
2021,01,JAN,EGLL,London - Heathrow,United Kingdom,5043,4388,100,4288,53868.83,13017.70333,
2021,01,JAN,EGNT,Newcastle,United Kingdom,323,184,18,166,1906.63,439.52,
2021,01,JAN,EGPD,Aberdeen,United Kingdom,694,504,4,500,5394.31,1750.22333,
2021,01,JAN,EGPF,Glasgow,United Kingdom,561,318,44,274,3276.21333,965.12,
2021,01,JAN,EGPH,Edinburgh,United Kingdom,739,442,36,406,4826.98833,1061.26167,
2021,01,JAN,EGSS,London - Stansted,United Kingdom,1718,1015,37,978,11668.16667,2260.68333,
2021,02,FEB,LOWW,Vienna,Austria,1845,1485,0,1485,16193.130000000001,3327.13667,
2021,02,FEB,EBBR,Brussels,Belgium,2311,1560,89,1471,16325.66833,3214.38167,
2021,02,FEB,EBCI,Brussels - Charleroi,Belgium,1151,163,56,107,1164.4458300000001,262.80417,
2021,02,FEB,LBSF,Sofia,Bulgaria,894,689,58,631,6445.03667,1858.49667,
2021,02,FEB,LDZA,Zagreb,Croatia,620,521,8,513,5257.97333,1947.76,
2021,02,FEB,LKPR,Prague,Czech Republic,965,689,18,671,7150.81583,1655.08417,
2021,02,FEB,EKCH,Copenhagen - Kastrup,Denmark,1416,986,50,936,10454.60667,2059.67667,
2021,02,FEB,EETN,Tallinn,Estonia,456,198,12,186,1909.48583,656.98083,
2021,02,FEB,EFHK,Helsinki - Vantaa,Finland,1658,1152,188,964,9958.16583,2129.5675,
2021,02,FEB,LFBO,Toulouse-Blagnac,France,957,804,213,591,6577.03167,1103.40167,
2021,02,FEB,LFLL,Lyon-Saint-Exupéry,France,1372,1162,196,966,10634.3425,1849.09083,
2021,02,FEB,LFML,Marseille-Provence,France,1276,961,65,896,7668.99083,3085.27583,
2021,02,FEB,LFMN,Nice-Côte d’Azur,France,1522,1353,80,1273,13626.03083,4138.4525,
2021,02,FEB,LFPG,Paris - Charles-de-Gaulle,France,6125,4590,387,4203,54789.79833,9543.46833,
2021,02,FEB,LFPO,Paris - Orly,France,2348,2122,47,2075,24780.11667,3881.81667,
2021,02,FEB,LFSB,Bâle-Mulhouse,France,1330,463,33,430,5122.57333,1351.74333,
2021,02,FEB,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2021,02,FEB,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2021,02,FEB,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2021,02,FEB,EDDB,Berlin - Brandenburg,Germany,1513,1203,73,1130,12735.545,3469.87167,
2021,02,FEB,EDDC,Dresden,Germany,80,58,12,46,505.34583,250.03750000000002,
2021,02,FEB,EDDE,Erfurt,Germany,179,14,14,0,,,NO REF FLIGHT
2021,02,FEB,EDDF,Frankfurt,Germany,5561,4774,34,4740,61415.43167,14546.435000000001,
2021,02,FEB,EDDG,Muenster-Osnabrueck,Germany,910,61,35,26,294.75333,113.18,
2021,02,FEB,EDDH,Hamburg,Germany,1100,756,61,695,8303.65667,1709.06,
2021,02,FEB,EDDK,Cologne-Bonn,Germany,2300,759,49,710,8195.41417,2012.83583,
2021,02,FEB,EDDL,Dusseldorf,Germany,981,873,1,872,10163.89833,1713.95167,
2021,02,FEB,EDDM,Munich,Germany,1813,1428,0,1428,15624.86417,2617.21917,
2021,02,FEB,EDDN,Nuremberg,Germany,1006,183,67,116,1277.83583,380.9475,
2021,02,FEB,EDDP,Leipzig-Halle,Germany,2432,696,79,617,7087.555,1715.02833,
2021,02,FEB,EDDR,Saarbruecken,Germany,108,48,48,0,,,NO REF FLIGHT
2021,02,FEB,EDDS,Stuttgart,Germany,1667,653,43,610,6959.16583,1245.1675,
2021,02,FEB,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2021,02,FEB,EDDV,Hanover,Germany,,,,,,,NO DATA RECEIVED
2021,02,FEB,EDDW,Bremen,Germany,678,179,60,119,1326.36833,394.98167,
2021,02,FEB,LGAV,Athens,Greece,2442,2014,31,1983,21979.81667,6006.85,
2021,02,FEB,LHBP,Budapest - Ferihegy,Hungary,837,582,36,546,6229.5250000000005,1063.35833,
2021,02,FEB,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2021,02,FEB,EICK,Cork,Ireland,966,23,3,20,233.01667,36.76667,
2021,02,FEB,EIDW,Dublin,Ireland,1358,836,274,562,6209.15833,1144.05833,
2021,02,FEB,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2021,02,FEB,LICC,Catania,Italy,503,400,0,400,4269.83333,1058.03333,
2021,02,FEB,LIMC,Milan - Malpensa,Italy,2355,1559,0,1559,16324.96917,3751.03083,
2021,02,FEB,LIME,Bergamo,Italy,516,353,6,347,3810.89667,710.95333,
2021,02,FEB,LIMF,Torino Caselle,Italy,,,,,,,NO PREVIOUS RSLT
2021,02,FEB,LIML,Milan - Linate,Italy,1214,1024,0,1024,9681.29333,1983.00667,
2021,02,FEB,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2021,02,FEB,LIPZ,Venice,Italy,567,454,13,441,4455.6500000000005,710.8000000000001,
2021,02,FEB,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2021,02,FEB,LIRF,Rome - Fiumicino,Italy,2106,1854,23,1831,18603.93667,4330.53,
2021,02,FEB,LIRN,Naples,Italy,344,264,11,253,2650.09333,820.47333,
2021,02,FEB,EVRA,Riga,Latvia,537,412,37,375,4079.02917,1058.5375000000001,
2021,02,FEB,EYVI,Vilnius,Lithuania,,,,,,,NO PREVIOUS RSLT
2021,02,FEB,ELLX,Luxembourg,Luxembourg,1784,834,0,834,9280.47,1809.98,
2021,02,FEB,LMML,Malta,Malta,1313,376,65,311,3311.97167,1020.66167,
2021,02,FEB,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2021,02,FEB,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2021,02,FEB,EHAM,Amsterdam - Schiphol,Netherlands,5740,4821,79,4742,55703.36417,12121.83583,
2021,02,FEB,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2021,02,FEB,ENGM,Oslo - Gardermoen,Norway,2593,2163,64,2099,23138.7875,5567.79583,
2021,02,FEB,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2021,02,FEB,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2021,02,FEB,EPWA,Warszawa - Chopina,Poland,1654,1246,15,1231,13585.15833,3352.40833,
2021,02,FEB,LPFR,Faro,Portugal,158,119,10,109,1227.40333,223.69666999999998,
2021,02,FEB,LPPR,Porto,Portugal,700,594,43,551,6844.342500000001,1565.77417,
2021,02,FEB,LPPT,Lisbon,Portugal,1352,1133,54,1079,12419.49667,2298.62,
2021,02,FEB,LROP,Bucharest - Otopeni,Romania,1354,980,178,802,8499.67083,2073.0625,
2021,02,FEB,LZIB,Bratislava,Slovakia,409,113,27,86,950.79667,360.23667,
2021,02,FEB,LJLJ,Ljubljana,Slovenia,481,204,54,150,1584,488.21667,
2021,02,FEB,GCFV,Fuerteventura,Spain,518,475,35,440,5036.03333,911.45,
2021,02,FEB,GCLP,Gran Canaria,Spain,1478,916,58,858,9999.36667,2279.51667,
2021,02,FEB,GCRR,Lanzarote,Spain,456,420,15,405,4549,680.18333,
2021,02,FEB,GCTS,Tenerife Sur - Reina Sofia,Spain,434,351,39,312,3730.02667,620.49,
2021,02,FEB,GCXO,Tenerife North,Spain,1198,458,2,456,4826.35,851.08333,
2021,02,FEB,LEAL,Alicante,Spain,323,292,19,273,3252.96667,911.98333,
2021,02,FEB,LEBB,Bilbao,Spain,256,205,40,165,1581.07333,717.3100000000001,
2021,02,FEB,LEBL,Barcelona,Spain,1938,1521,0,1521,17734.33333,2725.53333,
2021,02,FEB,LEIB,Ibiza,Spain,422,228,2,226,2500.27167,574.62833,
2021,02,FEB,LEMD,Madrid - Barajas,Spain,4751,3716,224,3492,39940.10833,7873.90833,
2021,02,FEB,LEMG,Málaga,Spain,1052,779,69,710,8182.3175,2048.26583,
2021,02,FEB,LEPA,Palma de Mallorca,Spain,1169,737,3,734,8362.84333,1516.37333,
2021,02,FEB,LEVC,Valencia,Spain,687,458,0,458,5337.01667,1141.96667,
2021,02,FEB,LEZL,Sevilla,Spain,608,294,19,275,3062.435,622.08167,
2021,02,FEB,ESGG,Göteborg,Sweden,454,310,13,297,3011.00667,1095.8933299999999,
2021,02,FEB,ESSA,Stockholm - Arlanda,Sweden,1799,1436,18,1418,16785.88417,3165.36583,
2021,02,FEB,LSGG,Geneva,Switzerland,1976,1343,0,1343,14831.93167,3920.385,
2021,02,FEB,LSZH,Zürich,Switzerland,2321,1702,109,1593,18202.15,3183.25,
2021,02,FEB,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2021,02,FEB,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2021,02,FEB,LTFM,Istanbul,Türkiye,6925,4723,1263,3460,49137.13417,12582.84917,
2021,02,FEB,EGBB,Birmingham,United Kingdom,474,313,12,301,3491.7050000000004,920.16167,
2021,02,FEB,EGCC,Manchester,United Kingdom,,,,,,,NO PREVIOUS RSLT
2021,02,FEB,EGGD,Bristol,United Kingdom,411,90,3,87,985.13,267.45333,
2021,02,FEB,EGGW,London - Luton,United Kingdom,873,688,34,654,8005.86667,1582.58333,
2021,02,FEB,EGKK,London - Gatwick,United Kingdom,373,276,1,275,3248.80583,448.89417,
2021,02,FEB,EGLC,London - City,United Kingdom,60,50,9,41,441.68167,104.80167,
2021,02,FEB,EGLL,London - Heathrow,United Kingdom,4075,3473,27,3446,43824.62333,9303.04333,
2021,02,FEB,EGNT,Newcastle,United Kingdom,237,100,51,49,563.63333,173.63333,
2021,02,FEB,EGPD,Aberdeen,United Kingdom,627,465,7,458,4910.365,1750.71833,
2021,02,FEB,EGPF,Glasgow,United Kingdom,410,214,45,169,2007.00833,579.85833,
2021,02,FEB,EGPH,Edinburgh,United Kingdom,487,223,29,194,2266.5125000000003,456.08750000000003,
2021,02,FEB,EGSS,London - Stansted,United Kingdom,1249,559,18,541,6442.93,1102.82,
2021,03,MAR,LOWW,Vienna,Austria,2513,2032,8,2024,22009.56,4871.22333,
2021,03,MAR,EBBR,Brussels,Belgium,2595,1663,54,1609,17648.0975,3431.4525000000003,
2021,03,MAR,EBCI,Brussels - Charleroi,Belgium,1220,171,59,112,1193.24,301.96,
2021,03,MAR,LBSF,Sofia,Bulgaria,1065,819,85,734,7469.56333,2157.02,
2021,03,MAR,LDZA,Zagreb,Croatia,821,595,42,553,5691.30667,2176.49333,
2021,03,MAR,LKPR,Prague,Czech Republic,1082,773,47,726,7728.28333,1794.55,
2021,03,MAR,EKCH,Copenhagen - Kastrup,Denmark,1851,1337,113,1224,13566.35167,2622.665,
2021,03,MAR,EETN,Tallinn,Estonia,593,253,21,232,2421.52667,842.99,
2021,03,MAR,EFHK,Helsinki - Vantaa,Finland,1864,1295,244,1051,10693.43167,2423.95167,
2021,03,MAR,LFBO,Toulouse-Blagnac,France,1048,875,239,636,7564.52333,1002.19333,
2021,03,MAR,LFLL,Lyon-Saint-Exupéry,France,1411,1195,201,994,10941.665,1979.6850000000002,
2021,03,MAR,LFML,Marseille-Provence,France,1378,1029,45,984,8445.112500000001,2879.65417,
2021,03,MAR,LFMN,Nice-Côte d’Azur,France,1709,1525,87,1438,15406.61833,4382.29833,
2021,03,MAR,LFPG,Paris - Charles-de-Gaulle,France,7070,5328,108,5220,67338.6325,11104.45083,
2021,03,MAR,LFPO,Paris - Orly,France,2277,2073,38,2035,24238.13333,4272.85,
2021,03,MAR,LFSB,Bâle-Mulhouse,France,1467,525,75,450,5270.1,1523.33333,
2021,03,MAR,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2021,03,MAR,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2021,03,MAR,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2021,03,MAR,EDDB,Berlin - Brandenburg,Germany,2024,1647,65,1582,18817.42333,4991.57667,
2021,03,MAR,EDDC,Dresden,Germany,110,80,24,56,609.8925,184.75750000000002,
2021,03,MAR,EDDE,Erfurt,Germany,253,31,31,0,,,NO REF FLIGHT
2021,03,MAR,EDDF,Frankfurt,Germany,6837,5962,36,5926,73658.395,19115.205,
2021,03,MAR,EDDG,Muenster-Osnabrueck,Germany,1247,105,63,42,444.5,178.4,
2021,03,MAR,EDDH,Hamburg,Germany,1501,1032,65,967,11660.23333,2113.16667,
2021,03,MAR,EDDK,Cologne-Bonn,Germany,2714,947,63,884,9591.87417,2486.5925,
2021,03,MAR,EDDL,Dusseldorf,Germany,1478,1289,26,1263,14633.66667,2577.86667,
2021,03,MAR,EDDM,Munich,Germany,2666,2186,3,2183,24053.395,4451.6050000000005,
2021,03,MAR,EDDN,Nuremberg,Germany,1183,225,69,156,1783.22,537.41333,
2021,03,MAR,EDDP,Leipzig-Halle,Germany,3119,909,105,804,9262.18,1976.27,
2021,03,MAR,EDDR,Saarbruecken,Germany,88,32,32,0,,,NO REF FLIGHT
2021,03,MAR,EDDS,Stuttgart,Germany,1946,789,26,763,8637.62417,1496.40917,
2021,03,MAR,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2021,03,MAR,EDDV,Hanover,Germany,,,,,,,NO DATA RECEIVED
2021,03,MAR,EDDW,Bremen,Germany,800,215,64,151,1723.63333,504.18333,
2021,03,MAR,LGAV,Athens,Greece,2956,2429,27,2402,26561.21833,6948.865000000001,
2021,03,MAR,LHBP,Budapest - Ferihegy,Hungary,913,648,36,612,7163.48667,1260.03,
2021,03,MAR,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2021,03,MAR,EICK,Cork,Ireland,1292,47,10,37,412.40083,92.08250000000001,
2021,03,MAR,EIDW,Dublin,Ireland,1556,991,54,937,9868.78333,2104.23333,
2021,03,MAR,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2021,03,MAR,LICC,Catania,Italy,711,564,1,563,5998.012500000001,1680.3875,
2021,03,MAR,LIMC,Milan - Malpensa,Italy,2946,2039,5,2034,21012.8,4613.03333,
2021,03,MAR,LIME,Bergamo,Italy,600,406,8,398,4367.74333,896.99,
2021,03,MAR,LIMF,Torino Caselle,Italy,,,,,,,NO PREVIOUS RSLT
2021,03,MAR,LIML,Milan - Linate,Italy,1421,1179,7,1172,11051.800000000001,2311.58333,
2021,03,MAR,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2021,03,MAR,LIPZ,Venice,Italy,654,515,2,513,5152.21583,901.2175000000001,
2021,03,MAR,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2021,03,MAR,LIRF,Rome - Fiumicino,Italy,2470,2147,53,2094,21379.2275,5490.00583,
2021,03,MAR,LIRN,Naples,Italy,482,369,21,348,3602.55417,1074.8625,
2021,03,MAR,EVRA,Riga,Latvia,677,535,42,493,5390.6,1404.65,
2021,03,MAR,EYVI,Vilnius,Lithuania,,,,,,,NO PREVIOUS RSLT
2021,03,MAR,ELLX,Luxembourg,Luxembourg,2051,975,0,975,10706.11167,2187.37167,
2021,03,MAR,LMML,Malta,Malta,1215,431,53,378,4031.8650000000002,1524.9850000000001,
2021,03,MAR,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2021,03,MAR,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2021,03,MAR,EHAM,Amsterdam - Schiphol,Netherlands,6689,5686,144,5542,64181.3225,12707.9775,
2021,03,MAR,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2021,03,MAR,ENGM,Oslo - Gardermoen,Norway,3233,2680,179,2501,27291.05917,5452.57417,
2021,03,MAR,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2021,03,MAR,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2021,03,MAR,EPWA,Warszawa - Chopina,Poland,2223,1696,8,1688,18699.34167,4457.59167,
2021,03,MAR,LPFR,Faro,Portugal,175,131,24,107,1204.09833,180.235,
2021,03,MAR,LPPR,Porto,Portugal,790,620,30,590,7033.415,1336.90167,
2021,03,MAR,LPPT,Lisbon,Portugal,1688,1357,7,1350,16465.67333,2731.72667,
2021,03,MAR,LROP,Bucharest - Otopeni,Romania,1626,1196,213,983,10460.41083,2343.25583,
2021,03,MAR,LZIB,Bratislava,Slovakia,484,102,19,83,907.64167,244.32500000000002,
2021,03,MAR,LJLJ,Ljubljana,Slovenia,625,243,58,185,1958.01667,601.26667,
2021,03,MAR,GCFV,Fuerteventura,Spain,693,641,125,516,5858.48833,1003.845,
2021,03,MAR,GCLP,Gran Canaria,Spain,2056,1305,61,1244,14473.69333,3705.9900000000002,
2021,03,MAR,GCRR,Lanzarote,Spain,707,624,62,562,6131.98333,949.21667,
2021,03,MAR,GCTS,Tenerife Sur - Reina Sofia,Spain,542,389,24,365,4291.81583,684.25083,
2021,03,MAR,GCXO,Tenerife North,Spain,1631,657,1,656,6935.05833,1332.54167,
2021,03,MAR,LEAL,Alicante,Spain,438,390,7,383,4593.8925,1179.34083,
2021,03,MAR,LEBB,Bilbao,Spain,352,270,42,228,2291.84,731.17667,
2021,03,MAR,LEBL,Barcelona,Spain,2487,1960,3,1957,22679.49333,3594.77333,
2021,03,MAR,LEIB,Ibiza,Spain,593,371,1,370,4138.77333,761.51,
2021,03,MAR,LEMD,Madrid - Barajas,Spain,5533,4404,115,4289,48215.18333,7919.5,
2021,03,MAR,LEMG,Málaga,Spain,1476,1101,97,1004,11504.96333,2806.17,
2021,03,MAR,LEPA,Palma de Mallorca,Spain,2022,1511,6,1505,17910.58583,3093.23083,
2021,03,MAR,LEVC,Valencia,Spain,820,561,0,561,6462.01583,1234.13417,
2021,03,MAR,LEZL,Sevilla,Spain,997,373,52,321,3684.34667,635.37,
2021,03,MAR,ESGG,Göteborg,Sweden,540,363,19,344,3480.92167,1145.6950000000002,
2021,03,MAR,ESSA,Stockholm - Arlanda,Sweden,2166,1735,124,1611,18251.14917,3414.73417,
