YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2018,01,JAN,LEPA,Palma de Mallorca,Spain,3519,2459,12,2447,28590.255,4685.42833,
2018,01,JAN,LEVC,Valencia,Spain,2570,1941,0,1941,22382.045,4357.53833,
2018,01,JAN,LEZL,Sevilla,Spain,2037,1518,49,1469,15769.62,3161.6800000000003,
2018,01,JAN,ESGG,Göteborg,Sweden,2755,2259,52,2207,22658.645,7883.97167,
2018,01,JAN,ESSA,Stockholm - Arlanda,Sweden,9128,7820,39,7781,91273.02167,20839.41167,
2018,01,JAN,LSGG,Geneva,Switzerland,7771,6823,0,6823,78710.71667,30834.98333,
2018,01,JAN,LSZH,Zürich,Switzerland,10506,8951,43,8908,106308.23,37099.65333,
2018,01,JAN,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2018,01,JAN,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2018,01,JAN,LTFM,Istanbul,Türkiye,,,,,,,NO DATA RECEIVED
2018,01,JAN,EGBB,Birmingham,United Kingdom,3912,3306,0,3306,39515.04167,9404.05833,
2018,01,JAN,EGCC,Manchester,United Kingdom,6775,5876,12,5864,71063.13,21951.40333,
2018,01,JAN,EGGD,Bristol,United Kingdom,2488,2000,13,1987,22444.61667,6639.03333,
2018,01,JAN,EGGW,London - Luton,United Kingdom,4699,3882,19,3863,50298.01083,11988.73917,
2018,01,JAN,EGKK,London - Gatwick,United Kingdom,9549,8046,2,8044,104771.58917,30204.51083,
2018,01,JAN,EGLC,London - City,United Kingdom,3196,3034,87,2947,33212.4125,10076.50417,
2018,01,JAN,EGLL,London - Heathrow,United Kingdom,19109,16927,53,16874,249698.5475,147736.61917,
2018,01,JAN,EGNT,Newcastle,United Kingdom,1726,1262,14,1248,14294.56417,2826.21917,
2018,01,JAN,EGPD,Aberdeen,United Kingdom,2520,2160,24,2136,23195.07,8074.86333,
2018,01,JAN,EGPF,Glasgow,United Kingdom,3233,2794,18,2776,33860.10167,8994.165,
2018,01,JAN,EGPH,Edinburgh,United Kingdom,4433,3669,27,3642,43256.28417,9116.3325,
2018,01,JAN,EGSS,London - Stansted,United Kingdom,7200,5588,3,5585,71489.655,21220.345,
2018,02,FEB,LOWW,Vienna,Austria,8094,7045,40,7005,77502.7925,23460.27417,
2018,02,FEB,EBBR,Brussels,Belgium,8236,6640,228,6412,72888.76417,21676.73583,
2018,02,FEB,EBCI,Brussels - Charleroi,Belgium,2251,1351,101,1250,13477.84833,3052.135,
2018,02,FEB,LBSF,Sofia,Bulgaria,2044,1568,6,1562,16205.65417,5310.29583,
2018,02,FEB,LDZA,Zagreb,Croatia,1344,1132,4,1128,12425.5925,3594.84083,
2018,02,FEB,LKPR,Prague,Czech Republic,4630,3913,16,3897,42959.15667,10272.960000000001,
2018,02,FEB,EKCH,Copenhagen - Kastrup,Denmark,9380,7824,218,7606,85411.60417,20600.52917,
2018,02,FEB,EETN,Tallinn,Estonia,1532,883,32,851,8400.09667,2025.95333,
2018,02,FEB,EFHK,Helsinki - Vantaa,Finland,7227,4961,49,4912,50670.020000000004,15119.41333,
2018,02,FEB,LFBO,Toulouse-Blagnac,France,,,,,,,NO DATA RECEIVED
2018,02,FEB,LFLL,Lyon-Saint-Exupéry,France,4124,3510,69,3441,39199.48083,7855.88583,
2018,02,FEB,LFML,Marseille-Provence,France,,,,,,,NO DATA RECEIVED
2018,02,FEB,LFMN,Nice-Côte d’Azur,France,3907,3473,187,3286,37958.22583,13807.12417,
2018,02,FEB,LFPG,Paris - Charles-de-Gaulle,France,16906,13741,173,13568,182016.81833,35917.365,
2018,02,FEB,LFPO,Paris - Orly,France,7813,6882,164,6718,80567.565,20085.635,
2018,02,FEB,LFSB,Bâle-Mulhouse,France,2466,1997,12,1985,23226.57667,5471.49,
2018,02,FEB,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2018,02,FEB,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2018,02,FEB,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2018,02,FEB,EDDB,Berlin - Brandenburg,Germany,3626,2947,2,2945,34178.23167,5790.16833,
2018,02,FEB,EDDC,Dresden,Germany,,,,,,,NO DATA RECEIVED
2018,02,FEB,EDDE,Erfurt,Germany,312,44,38,6,61,6.58333,
2018,02,FEB,EDDF,Frankfurt,Germany,17593,15718,36,15682,209201.50833,56102.59167,
2018,02,FEB,EDDG,Muenster-Osnabrueck,Germany,1644,355,32,323,3460.9,1063.6,
2018,02,FEB,EDDH,Hamburg,Germany,5177,4459,79,4380,50567.34333,13932.70667,
2018,02,FEB,EDDK,Cologne-Bonn,Germany,4662,2986,10,2976,34939.93333,7572.36667,
2018,02,FEB,EDDL,Dusseldorf,Germany,7338,6207,2,6205,74739.62583,16474.52417,
2018,02,FEB,EDDM,Munich,Germany,14705,13281,0,13281,160295.73,36264.75333,
2018,02,FEB,EDDN,Nuremberg,Germany,2431,1302,36,1266,13938.59417,3026.00583,
2018,02,FEB,EDDP,Leipzig-Halle,Germany,2817,1070,154,916,10011.38583,2158.93083,
2018,02,FEB,EDDR,Saarbruecken,Germany,305,187,84,103,1006.23667,291.99667,
2018,02,FEB,EDDS,Stuttgart,Germany,4679,3471,0,3471,40049.84417,7712.0225,
2018,02,FEB,EDDT,Berlin - Tegel,Germany,6056,5530,33,5497,61356.73333,12759.11667,
2018,02,FEB,EDDV,Hanover,Germany,2534,1541,100,1441,15231.665,3778.0350000000003,
2018,02,FEB,EDDW,Bremen,Germany,1441,785,52,733,7864.71667,2052.58333,
2018,02,FEB,LGAV,Athens,Greece,5470,4476,39,4437,49532.49917,11610.6175,
2018,02,FEB,LHBP,Budapest - Ferihegy,Hungary,3765,3082,31,3051,37097.74083,7200.40917,
2018,02,FEB,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2018,02,FEB,EICK,Cork,Ireland,1583,541,38,503,5221.84833,1052.26833,
2018,02,FEB,EIDW,Dublin,Ireland,7469,6221,315,5906,67738.07917,19574.87083,
2018,02,FEB,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2018,02,FEB,LICC,Catania,Italy,1960,1721,1,1720,18055.81833,4572.715,
2018,02,FEB,LIMC,Milan - Malpensa,Italy,6295,5203,0,5203,53160.28333,14720.35,
2018,02,FEB,LIME,Bergamo,Italy,3030,2346,28,2318,28899,6482.2,
2018,02,FEB,LIMF,Torino Caselle,Italy,,,,,,,DATA ISSUE
2018,02,FEB,LIML,Milan - Linate,Italy,3984,3514,0,3514,34769.78333,7807.5,
2018,02,FEB,LIPE,Bologna,Italy,2276,1839,38,1801,20568.96417,5241.6025,
2018,02,FEB,LIPZ,Venice,Italy,2692,2307,2,2305,22702.78333,5829.75,
2018,02,FEB,LIRA,Rome - Ciampino,Italy,,,,,,,DATA ISSUE
2018,02,FEB,LIRF,Rome - Fiumicino,Italy,9905,8927,2,8925,100176.38333,34596.05,
2018,02,FEB,LIRN,Naples,Italy,2179,1882,39,1843,19290.9675,5815.66583,
2018,02,FEB,EVRA,Riga,Latvia,2705,1893,1,1892,20619.8875,5641.6625,
2018,02,FEB,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2018,02,FEB,ELLX,Luxembourg,Luxembourg,3053,2071,0,2071,23973.21417,6106.58583,
2018,02,FEB,LMML,Malta,Malta,1939,1234,56,1178,11313.78667,4666.39667,
2018,02,FEB,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2018,02,FEB,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2018,02,FEB,EHAM,Amsterdam - Schiphol,Netherlands,18201,15842,108,15734,186305.27167,46655.22833,
2018,02,FEB,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2018,02,FEB,ENGM,Oslo - Gardermoen,Norway,9362,8230,0,8230,94212.10583,25751.36083,
2018,02,FEB,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2018,02,FEB,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2018,02,FEB,EPWA,Warszawa - Chopina,Poland,6382,5310,4,5306,61106.74583,17203.10417,
2018,02,FEB,LPFR,Faro,Portugal,,,,,,,NO DATA RECEIVED
2018,02,FEB,LPPR,Porto,Portugal,2994,2523,2,2521,27400.02333,7503.87667,
2018,02,FEB,LPPT,Lisbon,Portugal,7361,6292,29,6263,80036.84583,23024.7875,
2018,02,FEB,LROP,Bucharest - Otopeni,Romania,4010,3025,3,3022,31437.22,10376.34667,
2018,02,FEB,LZIB,Bratislava,Slovakia,855,520,6,514,5485.7725,1451.41083,
2018,02,FEB,LJLJ,Ljubljana,Slovenia,1110,914,2,912,9301.55667,3955.76,
2018,02,FEB,GCFV,Fuerteventura,Spain,1980,1805,3,1802,20945.68333,6350.95,
2018,02,FEB,GCLP,Gran Canaria,Spain,5199,3747,165,3582,43854.1225,17510.14417,
2018,02,FEB,GCRR,Lanzarote,Spain,2305,2065,2,2063,24301.55667,6349.64333,
2018,02,FEB,GCTS,Tenerife Sur - Reina Sofia,Spain,2869,2462,36,2426,28064.65,7069.41667,
2018,02,FEB,GCXO,Tenerife North,Spain,2523,1073,4,1069,11168.18083,2684.71917,
2018,02,FEB,LEAL,Alicante,Spain,2587,2298,49,2249,26464.46,6574.52333,
2018,02,FEB,LEBB,Bilbao,Spain,1601,1217,35,1182,12562.99833,3884.635,
2018,02,FEB,LEBL,Barcelona,Spain,10669,8729,806,7923,98614.23667,21815.86333,
2018,02,FEB,LEIB,Ibiza,Spain,1048,630,0,630,6999.7775,1490.40583,
2018,02,FEB,LEMD,Madrid - Barajas,Spain,14524,12259,39,12220,146342.7675,39918.71583,
2018,02,FEB,LEMG,Málaga,Spain,3832,3071,112,2959,35748.55667,7951.12667,
2018,02,FEB,LEPA,Palma de Mallorca,Spain,3612,2556,9,2547,30400.58333,4466.25,
2018,02,FEB,LEVC,Valencia,Spain,2458,1872,0,1872,21603.58167,4191.735000000001,
2018,02,FEB,LEZL,Sevilla,Spain,2074,1450,39,1411,15182.11333,2990.68667,
2018,02,FEB,ESGG,Göteborg,Sweden,2643,2195,59,2136,22065.23917,8014.9775,
2018,02,FEB,ESSA,Stockholm - Arlanda,Sweden,8791,7552,14,7538,88211.80833,23195.20833,
2018,02,FEB,LSGG,Geneva,Switzerland,7296,6387,0,6387,76703.16167,28976.73833,
2018,02,FEB,LSZH,Zürich,Switzerland,9388,8030,70,7960,92800.49667,31198.10333,
2018,02,FEB,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2018,02,FEB,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2018,02,FEB,LTFM,Istanbul,Türkiye,,,,,,,NO DATA RECEIVED
2018,02,FEB,EGBB,Birmingham,United Kingdom,3764,3194,0,3194,38321.5,9346.61667,
2018,02,FEB,EGCC,Manchester,United Kingdom,6506,5584,5,5579,67755.8075,21091.6425,
2018,02,FEB,EGGD,Bristol,United Kingdom,2590,1958,9,1949,22138.13833,5167.095,
2018,02,FEB,EGGW,London - Luton,United Kingdom,4606,3754,30,3724,49926.773330000004,10304.210000000001,
2018,02,FEB,EGKK,London - Gatwick,United Kingdom,9577,8096,0,8096,105422.34667,33495.520000000004,
2018,02,FEB,EGLC,London - City,United Kingdom,3059,2915,50,2865,34808.765,8332.485,
2018,02,FEB,EGLL,London - Heathrow,United Kingdom,17635,15612,84,15528,235150.02000000002,116864.06333,
2018,02,FEB,EGNT,Newcastle,United Kingdom,1660,1228,23,1205,13709.51667,2560.76667,
2018,02,FEB,EGPD,Aberdeen,United Kingdom,2341,2074,23,2051,22262.920000000002,8106.81333,
2018,02,FEB,EGPF,Glasgow,United Kingdom,2973,2594,9,2585,31510.86917,6759.8975,
2018,02,FEB,EGPH,Edinburgh,United Kingdom,4206,3530,20,3510,41691.25333,9442.31333,
2018,02,FEB,EGSS,London - Stansted,United Kingdom,6537,5133,7,5126,68704.3975,15329.28583,
2018,03,MAR,LOWW,Vienna,Austria,9707,8421,129,8292,89747.59583,29420.00417,
2018,03,MAR,EBBR,Brussels,Belgium,9399,7591,654,6937,77754.03667,19104.53,
2018,03,MAR,EBCI,Brussels - Charleroi,Belgium,2556,1568,76,1492,15866.13833,2981.16167,
2018,03,MAR,LBSF,Sofia,Bulgaria,2370,1785,20,1765,18575.82917,4578.6875,
2018,03,MAR,LDZA,Zagreb,Croatia,1567,1324,17,1307,14410.93583,3304.23083,
2018,03,MAR,LKPR,Prague,Czech Republic,5665,4771,12,4759,53007.33333,13363.53333,
2018,03,MAR,EKCH,Copenhagen - Kastrup,Denmark,10753,8951,260,8691,97080.27667,23078.09,
2018,03,MAR,EETN,Tallinn,Estonia,1860,1081,39,1042,10405.2,2449.43333,
2018,03,MAR,EFHK,Helsinki - Vantaa,Finland,8177,5565,83,5482,57795.205,14344.295,
2018,03,MAR,LFBO,Toulouse-Blagnac,France,,,,,,,NO DATA RECEIVED
2018,03,MAR,LFLL,Lyon-Saint-Exupéry,France,4672,3988,316,3672,41636.89,9251.61,
2018,03,MAR,LFML,Marseille-Provence,France,,,,,,,NO DATA RECEIVED
2018,03,MAR,LFMN,Nice-Côte d’Azur,France,4950,4343,94,4249,49935.76083,21419.7225,
2018,03,MAR,LFPG,Paris - Charles-de-Gaulle,France,19381,15802,145,15657,205396.15417,34597.97917,
2018,03,MAR,LFPO,Paris - Orly,France,9279,8142,81,8061,100280.315,19552.30167,
2018,03,MAR,LFSB,Bâle-Mulhouse,France,2958,2381,14,2367,26712.345,6732.92167,
2018,03,MAR,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2018,03,MAR,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2018,03,MAR,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2018,03,MAR,EDDB,Berlin - Brandenburg,Germany,4154,3322,0,3322,38684.37917,6718.42083,
2018,03,MAR,EDDC,Dresden,Germany,,,,,,,NO DATA RECEIVED
2018,03,MAR,EDDE,Erfurt,Germany,321,60,41,19,194.11667,63.35,
2018,03,MAR,EDDF,Frankfurt,Germany,20609,18385,43,18342,236130.86083,59150.7725,
2018,03,MAR,EDDG,Muenster-Osnabrueck,Germany,1477,404,19,385,4158.38333,992.71667,
2018,03,MAR,EDDH,Hamburg,Germany,6078,5262,89,5173,61686.90833,15502.64167,
2018,03,MAR,EDDK,Cologne-Bonn,Germany,5456,3462,84,3378,39724.51083,8774.4725,
2018,03,MAR,EDDL,Dusseldorf,Germany,8385,7113,2,7111,83598.46,17585.55667,
2018,03,MAR,EDDM,Munich,Germany,16633,15036,0,15036,181601.85333,35204.09667,
2018,03,MAR,EDDN,Nuremberg,Germany,2689,1490,23,1467,16606.85167,3379.93167,
2018,03,MAR,EDDP,Leipzig-Halle,Germany,3158,1188,123,1065,11728.81,2740.87333,
2018,03,MAR,EDDR,Saarbruecken,Germany,353,216,81,135,1336.1166699999999,399.83333,
2018,03,MAR,EDDS,Stuttgart,Germany,5503,4048,0,4048,46028.705,8097.145,
2018,03,MAR,EDDT,Berlin - Tegel,Germany,6994,6308,66,6242,70611.455,15088.845000000001,
2018,03,MAR,EDDV,Hanover,Germany,2865,1746,102,1644,17489.50417,4012.94583,
2018,03,MAR,EDDW,Bremen,Germany,1680,935,64,871,9442.2425,1797.8075000000001,
2018,03,MAR,LGAV,Athens,Greece,6735,5371,42,5329,58819.2275,14790.13917,
2018,03,MAR,LHBP,Budapest - Ferihegy,Hungary,4356,3579,15,3564,42321.78333,9187.06667,
2018,03,MAR,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2018,03,MAR,EICK,Cork,Ireland,1429,580,58,522,5495.49667,1353.75333,
2018,03,MAR,EIDW,Dublin,Ireland,8557,6923,98,6825,81533.78833,31251.71167,
2018,03,MAR,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2018,03,MAR,LICC,Catania,Italy,2413,2115,10,2105,22119.95,6062,
2018,03,MAR,LIMC,Milan - Malpensa,Italy,7414,6046,50,5996,61114.26,18832.44,
2018,03,MAR,LIME,Bergamo,Italy,3428,2661,37,2624,32682.41667,7348.8,
2018,03,MAR,LIMF,Torino Caselle,Italy,,,,,,,DATA ISSUE
2018,03,MAR,LIML,Milan - Linate,Italy,4598,4040,3,4037,40066.65,9851.7,
2018,03,MAR,LIPE,Bologna,Italy,2667,2130,31,2099,23944.605,6167.77833,
2018,03,MAR,LIPZ,Venice,Italy,3252,2779,39,2740,27142.95667,7687.39333,
2018,03,MAR,LIRA,Rome - Ciampino,Italy,,,,,,,DATA ISSUE
2018,03,MAR,LIRF,Rome - Fiumicino,Italy,11719,10514,115,10399,112639.56333,44472.85333,
2018,03,MAR,LIRN,Naples,Italy,2742,2401,11,2390,26004.37167,9044.26167,
2018,03,MAR,EVRA,Riga,Latvia,3188,2258,4,2254,24510.84,6504.360000000001,
2018,03,MAR,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2018,03,MAR,ELLX,Luxembourg,Luxembourg,3360,2405,0,2405,27702.385000000002,6605.49833,
2018,03,MAR,LMML,Malta,Malta,2562,1576,69,1507,14448.865,5755.61833,
2018,03,MAR,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2018,03,MAR,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2018,03,MAR,EHAM,Amsterdam - Schiphol,Netherlands,20815,18120,121,17999,215818.54917,54261.50083,
2018,03,MAR,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2018,03,MAR,ENGM,Oslo - Gardermoen,Norway,10446,9070,0,9070,102239.52583,23145.34083,
2018,03,MAR,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2018,03,MAR,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2018,03,MAR,EPWA,Warszawa - Chopina,Poland,7240,5939,26,5913,68226.81333,19408.70333,
2018,03,MAR,LPFR,Faro,Portugal,,,,,,,NO DATA RECEIVED
2018,03,MAR,LPPR,Porto,Portugal,3515,2909,9,2900,32184.38167,10821.835,
2018,03,MAR,LPPT,Lisbon,Portugal,8523,7148,53,7095,86623.535,32130.215,
2018,03,MAR,LROP,Bucharest - Otopeni,Romania,4690,3446,13,3433,36280.19917,12482.85083,
2018,03,MAR,LZIB,Bratislava,Slovakia,1018,598,3,595,6288.61083,1598.3725000000002,
2018,03,MAR,LJLJ,Ljubljana,Slovenia,1319,998,0,998,10171.88667,3959.1800000000003,
2018,03,MAR,GCFV,Fuerteventura,Spain,2272,2093,1,2092,24431.61917,6976.6975,
2018,03,MAR,GCLP,Gran Canaria,Spain,5946,4216,206,4010,49167.425,17696.84167,
2018,03,MAR,GCRR,Lanzarote,Spain,2680,2431,0,2431,28403.42167,7259.21167,
2018,03,MAR,GCTS,Tenerife Sur - Reina Sofia,Spain,3244,2791,22,2769,32118.15917,6971.9075,
2018,03,MAR,GCXO,Tenerife North,Spain,2966,1231,5,1226,12788.26,3064.77333,
2018,03,MAR,LEAL,Alicante,Spain,3364,2913,99,2814,33073.60167,9033.34833,
2018,03,MAR,LEBB,Bilbao,Spain,1922,1500,73,1427,14480.4125,5720.32083,
2018,03,MAR,LEBL,Barcelona,Spain,12856,10571,4,10567,125119.20417,31327.14583,
2018,03,MAR,LEIB,Ibiza,Spain,1567,1013,1,1012,11104.03667,2614.24667,
2018,03,MAR,LEMD,Madrid - Barajas,Spain,16437,13768,96,13672,169271.31083,50458.75583,
2018,03,MAR,LEMG,Málaga,Spain,4977,4006,10,3996,49407.215,15216.285,
