YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2024,01,JAN,EICK,Cork,Ireland,1609,600,4,596,6543.81333,1387.67,
2024,01,JAN,EIDW,Dublin,Ireland,8409,6673,10,6663,72425.45667,18088.44333,
2024,01,JAN,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2024,01,JAN,LICC,Catania,Italy,2607,2138,24,2114,22235.65,7137.58333,
2024,01,JAN,LIMC,Milan - Malpensa,Italy,7234,5609,0,5609,62868.83333,16956.75,
2024,01,JAN,LIME,Bergamo,Italy,4135,3259,46,3213,39328.950000000004,8165.13333,
2024,01,JAN,LIMF,Torino Caselle,Italy,1831,1324,0,1324,15754.59167,4966.125,
2024,01,JAN,LIML,Milan - Linate,Italy,4450,3876,19,3857,40799.05667,9948.61,
2024,01,JAN,LIPE,Bologna,Italy,2496,1945,0,1945,23275.3,5832.05,
2024,01,JAN,LIPZ,Venice,Italy,2594,2130,20,2110,21473.21667,5953.4000000000005,
2024,01,JAN,LIRA,Rome - Ciampino,Italy,1631,1410,54,1356,12977.02417,2596.1425,
2024,01,JAN,LIRF,Rome - Fiumicino,Italy,10467,8879,0,8879,97272.67,29533.74667,
2024,01,JAN,LIRN,Naples,Italy,2371,2005,22,1983,22304.92083,4449.34583,
2024,01,JAN,EVRA,Riga,Latvia,2006,1382,11,1371,14877.18333,3349.93333,
2024,01,JAN,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2024,01,JAN,ELLX,Luxembourg,Luxembourg,2784,1854,0,1854,21062.30417,4799.3625,
2024,01,JAN,LMML,Malta,Malta,2570,1575,43,1532,16273.145,7037.23833,
2024,01,JAN,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2024,01,JAN,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2024,01,JAN,EHAM,Amsterdam - Schiphol,Netherlands,18252,16124,126,15998,187943.00083,47142.89917,
2024,01,JAN,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2024,01,JAN,ENGM,Oslo - Gardermoen,Norway,7280,6277,76,6201,68225.17333,18819.47667,
2024,01,JAN,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2024,01,JAN,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2024,01,JAN,EPWA,Warszawa - Chopina,Poland,6504,5193,26,5167,57111.75333,14793.06333,
2024,01,JAN,LPFR,Faro,Portugal,1235,1111,30,1081,12014.4325,1972.93417,
2024,01,JAN,LPPR,Porto,Portugal,3465,2855,12,2843,33822.92667,8164.72333,
2024,01,JAN,LPPT,Lisbon,Portugal,8290,6866,12,6854,85776.27333,23588.19333,
2024,01,JAN,LROP,Bucharest - Otopeni,Romania,4308,3051,0,3051,33460.1325,7953.40083,
2024,01,JAN,LZIB,Bratislava,Slovakia,768,372,19,353,3776.00583,1175.51083,
2024,01,JAN,LJLJ,Ljubljana,Slovenia,927,574,1,573,6442.91417,1561.98583,
2024,01,JAN,GCFV,Fuerteventura,Spain,1929,1869,1,1868,22798.74167,4368.325,
2024,01,JAN,GCLP,Gran Canaria,Spain,5472,4258,144,4114,51322.58167,14527.685000000001,
2024,01,JAN,GCRR,Lanzarote,Spain,2689,2500,2,2498,31079.45,6093.01667,
2024,01,JAN,GCTS,Tenerife Sur - Reina Sofia,Spain,3823,3419,34,3385,42411.01417,10812.08583,
2024,01,JAN,GCXO,Tenerife North,Spain,2836,1362,1,1361,14772.872500000001,3037.94417,
2024,01,JAN,LEAL,Alicante,Spain,3220,2850,34,2816,33144.08833,7062.26167,
2024,01,JAN,LEBB,Bilbao,Spain,1546,1248,0,1248,14759.665,3290.51833,
2024,01,JAN,LEBL,Barcelona,Spain,11686,9622,221,9401,110073.39917,22477.73417,
2024,01,JAN,LEIB,Ibiza,Spain,1245,742,3,739,8327.96667,1889.26667,
2024,01,JAN,LEMD,Madrid - Barajas,Spain,15602,12581,50,12531,145835.39583,28322.92083,
2024,01,JAN,LEMG,Málaga,Spain,5103,4336,64,4272,52024.11667,13681.88333,
2024,01,JAN,LEPA,Palma de Mallorca,Spain,4221,3015,10,3005,35568.51833,4563.64833,
2024,01,JAN,LEVC,Valencia,Spain,2751,2222,0,2222,25657.51833,4491.265,
2024,01,JAN,LEZL,Sevilla,Spain,2426,1897,0,1897,21597.78667,4030.04667,
2024,01,JAN,ESGG,Göteborg,Sweden,1824,1364,54,1310,14029.28333,4227.11667,
2024,01,JAN,ESSA,Stockholm - Arlanda,Sweden,6535,5244,2,5242,58493.065,12519.985,
2024,01,JAN,LSGG,Geneva,Switzerland,7007,6041,0,6041,72329.89833,23435.935,
2024,01,JAN,LSZH,Zürich,Switzerland,9200,7798,23,7775,93839.55833,26548.29167,
2024,01,JAN,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2024,01,JAN,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2024,01,JAN,LTFM,Istanbul,Türkiye,20398,13626,42,13584,170814.355,64831.445,
2024,01,JAN,EGBB,Birmingham,United Kingdom,2913,2500,0,2500,30222.85167,6417.83167,
2024,01,JAN,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2024,01,JAN,EGGD,Bristol,United Kingdom,2287,1748,1,1747,20411.7375,3870.19583,
2024,01,JAN,EGGW,London - Luton,United Kingdom,4333,3334,12,3322,44258.87833,10422.62167,
2024,01,JAN,EGKK,London - Gatwick,United Kingdom,7942,6496,0,6496,84177.88333,22482.28333,
2024,01,JAN,EGLC,London - City,United Kingdom,1840,1781,94,1687,18563.76667,3959.48333,
2024,01,JAN,EGLL,London - Heathrow,United Kingdom,18566,16303,63,16240,221914.45167,111079.315,
2024,01,JAN,EGNT,Newcastle,United Kingdom,1484,1048,48,1000,11690.26917,2272.41417,
2024,01,JAN,EGPD,Aberdeen,United Kingdom,1358,1148,2,1146,13125.800000000001,3700.16667,
2024,01,JAN,EGPF,Glasgow,United Kingdom,2248,1823,37,1786,21749.4,4767.28333,
2024,01,JAN,EGPH,Edinburgh,United Kingdom,3814,3086,15,3071,38081.25,7617.83333,
2024,01,JAN,EGSS,London - Stansted,United Kingdom,7348,5645,16,5629,73464.46667,15479.11667,
2024,02,FEB,LOWW,Vienna,Austria,7726,6532,0,6532,71766.2675,15965.682499999999,
2024,02,FEB,EBBR,Brussels,Belgium,6939,5448,46,5402,60708.84917,13828.25083,
2024,02,FEB,EBCI,Brussels - Charleroi,Belgium,2526,1735,31,1704,18935.425000000003,3642.5750000000003,
2024,02,FEB,LBSF,Sofia,Bulgaria,2189,1736,58,1678,18396.64167,4113.44167,
2024,02,FEB,LDZA,Zagreb,Croatia,1642,1376,0,1376,15371.67833,3433.405,
2024,02,FEB,LKPR,Prague,Czech Republic,3970,3287,46,3241,36918.27667,7753.35667,
2024,02,FEB,EKCH,Copenhagen - Kastrup,Denmark,8089,6604,16,6588,77431.44583,16847.65417,
2024,02,FEB,EETN,Tallinn,Estonia,1296,672,5,667,7045.25,1303.05,
2024,02,FEB,EFHK,Helsinki - Vantaa,Finland,5418,3665,81,3584,37238.9375,8236.862500000001,
2024,02,FEB,LFBO,Toulouse-Blagnac,France,2480,2085,40,2045,24340.6625,4014.1875,
2024,02,FEB,LFLL,Lyon-Saint-Exupéry,France,3441,2953,16,2937,32869.775,5709.375,
2024,02,FEB,LFML,Marseille-Provence,France,3229,2610,9,2601,23374.81667,9026.2,
2024,02,FEB,LFMN,Nice-Côte d’Azur,France,4039,3563,64,3499,39885.035,11979.565,
2024,02,FEB,LFPG,Paris - Charles-de-Gaulle,France,15846,12747,111,12636,167392.23417,28893.96583,
2024,02,FEB,LFPO,Paris - Orly,France,6818,5762,50,5712,74003.39667,13033.80333,
2024,02,FEB,LFSB,Bâle-Mulhouse,France,2889,1913,7,1906,22210.77167,5072.27833,
2024,02,FEB,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2024,02,FEB,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2024,02,FEB,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2024,02,FEB,EDDB,Berlin - Brandenburg,Germany,6224,5350,41,5309,64242.40667,12860.81,
2024,02,FEB,EDDC,Dresden,Germany,355,264,3,261,3044.50083,655.6825,
2024,02,FEB,EDDE,Erfurt,Germany,162,69,69,0,,,NO REF FLIGHT
2024,02,FEB,EDDF,Frankfurt,Germany,15093,13283,33,13250,166920.78583,39559.76417,
2024,02,FEB,EDDG,Muenster-Osnabrueck,Germany,805,271,25,246,2798.53333,738.95,
2024,02,FEB,EDDH,Hamburg,Germany,3897,3428,74,3354,41895.85667,7582.82667,
2024,02,FEB,EDDK,Cologne-Bonn,Germany,3633,1883,96,1787,20575.17333,4208.66,
2024,02,FEB,EDDL,Dusseldorf,Germany,4770,4129,3,4126,48963.75,8970.35,
2024,02,FEB,EDDM,Munich,Germany,11172,9749,0,9749,113332.81417,22606.58583,
2024,02,FEB,EDDN,Nuremberg,Germany,1634,852,21,831,10003.96333,2048.53667,
2024,02,FEB,EDDP,Leipzig-Halle,Germany,2747,984,42,942,10996.08333,2069.56667,
2024,02,FEB,EDDR,Saarbruecken,Germany,128,96,24,72,753.79,293.62667,
2024,02,FEB,EDDS,Stuttgart,Germany,3198,2125,0,2125,24372.04417,4050.23917,
2024,02,FEB,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2024,02,FEB,EDDV,Hanover,Germany,2015,1080,94,986,10921.17583,2387.89083,
2024,02,FEB,EDDW,Bremen,Germany,1044,560,14,546,6369.90833,1282.075,
2024,02,FEB,LGAV,Athens,Greece,7125,5698,76,5622,62503,16973.73333,
2024,02,FEB,LHBP,Budapest - Ferihegy,Hungary,3992,3040,27,3013,36292.41917,5767.81417,
2024,02,FEB,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2024,02,FEB,EICK,Cork,Ireland,1239,584,2,582,6438.03333,1211.56667,
2024,02,FEB,EIDW,Dublin,Ireland,8119,6503,34,6469,70252.37083,17365.54583,
2024,02,FEB,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2024,02,FEB,LICC,Catania,Italy,2254,1870,16,1854,19572.11167,5770.13833,
2024,02,FEB,LIMC,Milan - Malpensa,Italy,7270,5653,0,5653,63098,16741.2,
2024,02,FEB,LIME,Bergamo,Italy,3616,2884,114,2770,33735.2,5875.43333,
2024,02,FEB,LIMF,Torino Caselle,Italy,1734,1268,0,1268,15455.98333,2670.4,
2024,02,FEB,LIML,Milan - Linate,Italy,4379,3816,8,3808,40169.07667,8522.14,
2024,02,FEB,LIPE,Bologna,Italy,2222,1756,0,1756,20748.145,4531.92167,
2024,02,FEB,LIPZ,Venice,Italy,2634,2195,57,2138,21752.28833,6176.96167,
2024,02,FEB,LIRA,Rome - Ciampino,Italy,1534,1383,13,1370,13051.442500000001,2800.4075000000003,
2024,02,FEB,LIRF,Rome - Fiumicino,Italy,9915,8468,0,8468,90690.245,28071.62167,
2024,02,FEB,LIRN,Naples,Italy,2334,2012,21,1991,22229.29917,5069.78417,
2024,02,FEB,EVRA,Riga,Latvia,1786,1263,11,1252,13685.25,2936.28333,
2024,02,FEB,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2024,02,FEB,ELLX,Luxembourg,Luxembourg,2641,1838,0,1838,20993.85833,4056.75833,
2024,02,FEB,LMML,Malta,Malta,2294,1490,29,1461,15506.05917,6386.34083,
2024,02,FEB,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2024,02,FEB,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2024,02,FEB,EHAM,Amsterdam - Schiphol,Netherlands,18270,16127,36,16091,191092.53333,49452.83333,
2024,02,FEB,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2024,02,FEB,ENGM,Oslo - Gardermoen,Norway,7585,6593,71,6522,72183.52333,18226.86,
2024,02,FEB,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2024,02,FEB,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2024,02,FEB,EPWA,Warszawa - Chopina,Poland,6295,5050,66,4984,54855.78333,13280.61667,
2024,02,FEB,LPFR,Faro,Portugal,1397,1236,39,1197,13215.73333,2088.7,
2024,02,FEB,LPPR,Porto,Portugal,3431,2822,12,2810,33053.57167,9138.295,
2024,02,FEB,LPPT,Lisbon,Portugal,8258,6862,4,6858,85058.19167,24686.10833,
2024,02,FEB,LROP,Bucharest - Otopeni,Romania,3962,2821,0,2821,30847.61667,8159.9000000000005,
2024,02,FEB,LZIB,Bratislava,Slovakia,765,358,60,298,3121.34833,883.635,
2024,02,FEB,LJLJ,Ljubljana,Slovenia,959,576,0,576,6495.75833,1395.075,
2024,02,FEB,GCFV,Fuerteventura,Spain,1898,1820,1,1819,22440.01417,4568.16917,
2024,02,FEB,GCLP,Gran Canaria,Spain,5566,4303,70,4233,54171.6775,18155.33917,
2024,02,FEB,GCRR,Lanzarote,Spain,2706,2523,2,2521,31520.11,6727.95667,
2024,02,FEB,GCTS,Tenerife Sur - Reina Sofia,Spain,3717,3307,37,3270,39913.41667,12878.98333,
2024,02,FEB,GCXO,Tenerife North,Spain,2962,1450,0,1450,15570.91667,3459.58333,
2024,02,FEB,LEAL,Alicante,Spain,3174,2835,44,2791,32784.98333,6848.81667,
2024,02,FEB,LEBB,Bilbao,Spain,1551,1272,0,1272,14882.83917,3385.7775,
2024,02,FEB,LEBL,Barcelona,Spain,11655,9610,84,9526,110706.79833,25713.36833,
2024,02,FEB,LEIB,Ibiza,Spain,1168,671,2,669,7535.18333,1573.3666699999999,
2024,02,FEB,LEMD,Madrid - Barajas,Spain,15261,12299,67,12232,143182.28583,31637.78083,
2024,02,FEB,LEMG,Málaga,Spain,5016,4275,49,4226,52374.880000000005,15811.88667,
2024,02,FEB,LEPA,Palma de Mallorca,Spain,4439,3174,11,3163,37464.03833,5289.32833,
2024,02,FEB,LEVC,Valencia,Spain,2657,2160,0,2160,25046.7,4166.73333,
2024,02,FEB,LEZL,Sevilla,Spain,2422,1889,0,1889,21258.12083,3905.52917,
2024,02,FEB,ESGG,Göteborg,Sweden,1782,1350,33,1317,14124.21833,4246.48167,
2024,02,FEB,ESSA,Stockholm - Arlanda,Sweden,6745,5514,0,5514,62205.04833,11903.185,
2024,02,FEB,LSGG,Geneva,Switzerland,7265,6214,0,6214,73444.48333,24457.73333,
2024,02,FEB,LSZH,Zürich,Switzerland,8864,7630,2,7628,90424.75083,23017.14917,
2024,02,FEB,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2024,02,FEB,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2024,02,FEB,LTFM,Istanbul,Türkiye,19017,12741,78,12663,160388.13667,53775.86333,
2024,02,FEB,EGBB,Birmingham,United Kingdom,2971,2596,0,2596,31694.26417,6234.08583,
2024,02,FEB,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2024,02,FEB,EGGD,Bristol,United Kingdom,2395,1905,0,1905,22433,4458.48333,
2024,02,FEB,EGGW,London - Luton,United Kingdom,4612,3575,8,3567,47889.37,12448.23,
2024,02,FEB,EGKK,London - Gatwick,United Kingdom,8821,7235,0,7235,93733.75833,33193.30833,
2024,02,FEB,EGLC,London - City,United Kingdom,2126,2057,78,1979,21063.42667,4861.52333,
2024,02,FEB,EGLL,London - Heathrow,United Kingdom,18190,15971,35,15936,216875.26667,135336.73333,
2024,02,FEB,EGNT,Newcastle,United Kingdom,1498,1082,61,1021,12051.60667,2196.34333,
2024,02,FEB,EGPD,Aberdeen,United Kingdom,1439,1213,0,1213,13913.7875,3388.4125000000004,
2024,02,FEB,EGPF,Glasgow,United Kingdom,2332,1907,37,1870,22790.81167,5056.63833,
2024,02,FEB,EGPH,Edinburgh,United Kingdom,3887,3189,5,3184,39023.4375,8030.27917,
2024,02,FEB,EGSS,London - Stansted,United Kingdom,6889,5345,10,5335,66784.7,13778.41667,
2024,03,MAR,LOWW,Vienna,Austria,8831,7414,0,7414,81460.32917,19163.6375,
2024,03,MAR,EBBR,Brussels,Belgium,7611,5980,200,5780,64908.11917,12055.56417,
2024,03,MAR,EBCI,Brussels - Charleroi,Belgium,3260,2014,52,1962,21755.66833,3512.79833,
2024,03,MAR,LBSF,Sofia,Bulgaria,2588,2047,79,1968,21149.82583,4905.42417,
2024,03,MAR,LDZA,Zagreb,Croatia,1907,1585,0,1585,17761.04917,3948.2675000000004,
2024,03,MAR,LKPR,Prague,Czech Republic,4716,3945,311,3634,40463.3,8047.45,
2024,03,MAR,EKCH,Copenhagen - Kastrup,Denmark,9112,7466,12,7454,86618.83583,18367.13083,
2024,03,MAR,EETN,Tallinn,Estonia,1556,794,7,787,8323.99833,1516.56833,
2024,03,MAR,EFHK,Helsinki - Vantaa,Finland,6104,4080,68,4012,41405.88833,8448.02833,
2024,03,MAR,LFBO,Toulouse-Blagnac,France,2787,2372,60,2312,27261.85083,4335.76583,
2024,03,MAR,LFLL,Lyon-Saint-Exupéry,France,3620,3058,22,3036,34143.26583,5493.80083,
2024,03,MAR,LFML,Marseille-Provence,France,3586,2848,29,2819,25277.89417,11495.2225,
2024,03,MAR,LFMN,Nice-Côte d’Azur,France,5071,4550,45,4505,51583.25083,16717.14917,
2024,03,MAR,LFPG,Paris - Charles-de-Gaulle,France,18215,14715,156,14559,194439.91667,30915.26667,
2024,03,MAR,LFPO,Paris - Orly,France,8086,6886,85,6801,86882.09167,13780.30833,
2024,03,MAR,LFSB,Bâle-Mulhouse,France,3200,2164,5,2159,25111.13167,5596.785,
2024,03,MAR,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2024,03,MAR,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2024,03,MAR,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2024,03,MAR,EDDB,Berlin - Brandenburg,Germany,7311,6335,80,6255,72682.79083,12706.20917,
2024,03,MAR,EDDC,Dresden,Germany,426,323,20,303,3376.10333,647.66333,
2024,03,MAR,EDDE,Erfurt,Germany,194,54,54,0,,,NO REF FLIGHT
2024,03,MAR,EDDF,Frankfurt,Germany,16985,14982,17,14965,191109.26083,38873.3225,
2024,03,MAR,EDDG,Muenster-Osnabrueck,Germany,984,286,29,257,2873.17083,626.4625,
2024,03,MAR,EDDH,Hamburg,Germany,4741,3988,80,3908,48103.37417,7937.75917,
2024,03,MAR,EDDK,Cologne-Bonn,Germany,4217,2239,177,2062,24277.02083,4418.32917,
2024,03,MAR,EDDL,Dusseldorf,Germany,5704,4898,4,4894,58278.2675,8732.29917,
2024,03,MAR,EDDM,Munich,Germany,12095,10644,0,10644,122764.39083,23946.6425,
2024,03,MAR,EDDN,Nuremberg,Germany,1851,949,44,905,10669.67167,1991.27833,
2024,03,MAR,EDDP,Leipzig-Halle,Germany,3149,1164,39,1125,12927.25417,2073.42917,
2024,03,MAR,EDDR,Saarbruecken,Germany,173,123,101,22,217.06667,50.01667,
2024,03,MAR,EDDS,Stuttgart,Germany,3693,2496,0,2496,28805.45667,4179.79333,
2024,03,MAR,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2024,03,MAR,EDDV,Hanover,Germany,2595,1226,110,1116,12147.2975,2526.41917,
2024,03,MAR,EDDW,Bremen,Germany,1388,650,9,641,7342.80417,1629.27917,
2024,03,MAR,LGAV,Athens,Greece,8373,6563,3,6560,73727.9275,20946.45583,
2024,03,MAR,LHBP,Budapest - Ferihegy,Hungary,4732,3616,45,3571,42978.15083,6618.5825,
2024,03,MAR,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2024,03,MAR,EICK,Cork,Ireland,1499,691,2,689,7760.97833,1527.53833,
2024,03,MAR,EIDW,Dublin,Ireland,9637,7604,1,7603,87989.16083,25924.88917,
2024,03,MAR,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2024,03,MAR,LICC,Catania,Italy,2588,2161,215,1946,20574.82667,6722.09,
2024,03,MAR,LIMC,Milan - Malpensa,Italy,8267,6441,76,6365,71002.81333,20958.40333,
2024,03,MAR,LIME,Bergamo,Italy,4236,3381,315,3066,37322.28,8159.13667,
2024,03,MAR,LIMF,Torino Caselle,Italy,1841,1370,5,1365,16739.7275,4166.83917,
2024,03,MAR,LIML,Milan - Linate,Italy,4812,4164,191,3973,42024.13667,9100.23,
2024,03,MAR,LIPE,Bologna,Italy,2686,2130,0,2130,25296.420000000002,6051.93,
2024,03,MAR,LIPZ,Venice,Italy,3028,2565,45,2520,25778.10833,5981.375,
2024,03,MAR,LIRA,Rome - Ciampino,Italy,1693,1509,32,1477,14045.735,3541.24833,
2024,03,MAR,LIRF,Rome - Fiumicino,Italy,11435,9714,0,9714,104000.72,34800.08,
2024,03,MAR,LIRN,Naples,Italy,2831,2403,22,2381,26724.96333,9848.63667,
2024,03,MAR,EVRA,Riga,Latvia,2210,1563,15,1548,16825.9175,3267.0325000000003,
2024,03,MAR,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2024,03,MAR,ELLX,Luxembourg,Luxembourg,3378,2250,1,2249,25516.39,4566.96,
2024,03,MAR,LMML,Malta,Malta,2796,1849,59,1790,18975.07667,7598.97333,
2024,03,MAR,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2024,03,MAR,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2024,03,MAR,EHAM,Amsterdam - Schiphol,Netherlands,19989,17508,13,17495,208958.70333,51616.69667,
2024,03,MAR,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2024,03,MAR,ENGM,Oslo - Gardermoen,Norway,8484,7421,100,7321,80508.91333,17904.27,
2024,03,MAR,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2024,03,MAR,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2024,03,MAR,EPWA,Warszawa - Chopina,Poland,6918,5580,4,5576,61029.59167,13845.95833,
2024,03,MAR,LPFR,Faro,Portugal,1935,1759,38,1721,19069.1625,4043.82083,
2024,03,MAR,LPPR,Porto,Portugal,4043,3296,12,3284,38731.75333,11154.84667,
2024,03,MAR,LPPT,Lisbon,Portugal,9326,7701,10,7691,94680.75333,40580.63,
2024,03,MAR,LROP,Bucharest - Otopeni,Romania,4462,3114,0,3114,32699.15,8390.05,
2024,03,MAR,LZIB,Bratislava,Slovakia,859,403,85,318,3335.51583,847.1175000000001,
2024,03,MAR,LJLJ,Ljubljana,Slovenia,1101,643,2,641,7260.075000000001,1700.825,
2024,03,MAR,GCFV,Fuerteventura,Spain,2280,2202,3,2199,27209.170000000002,6041.7300000000005,
2024,03,MAR,GCLP,Gran Canaria,Spain,6395,4896,200,4696,60327.37833,19713.57167,
2024,03,MAR,GCRR,Lanzarote,Spain,3119,2918,21,2897,35837.00333,8609.73,
2024,03,MAR,GCTS,Tenerife Sur - Reina Sofia,Spain,4131,3663,48,3615,45580.61833,13475.28167,
2024,03,MAR,GCXO,Tenerife North,Spain,3382,1675,2,1673,17654.76333,4329.62,
2024,03,MAR,LEAL,Alicante,Spain,3920,3522,59,3463,40813.8875,10832.12917,
2024,03,MAR,LEBB,Bilbao,Spain,1867,1511,1,1510,17775.00667,3641.92667,
2024,03,MAR,LEBL,Barcelona,Spain,13339,11010,155,10855,127094.73333,36609.36667,
2024,03,MAR,LEIB,Ibiza,Spain,1550,994,1,993,11139.62667,2836.97333,
